id,cent_x,cent_y
108,-90.63958333330,28.08107500000
109,-90.44201666670,28.08107500000
110,-90.24445000000,28.08107500000
111,-90.04688333330,28.08107500000
112,-89.84931666670,28.08107500000
113,-89.65175000000,28.08107500000
114,-89.45418333330,28.08107500000
115,-89.25661666670,28.08107500000
116,-89.05905000000,28.08107500000
117,-88.86148333330,28.08107500000
118,-88.66391666670,28.08107500000
119,-88.46635000000,28.08107500000
120,-88.26878333330,28.08107500000
121,-93.99821666670,28.21252500000
122,-93.80065000000,28.21252500000
123,-93.60308333330,28.21252500000
124,-93.40551666670,28.21252500000
125,-93.20795000000,28.21252500000
126,-93.01038333330,28.21252500000
127,-92.81281666670,28.21252500000
128,-92.61525000000,28.21252500000
129,-92.41768333330,28.21252500000
130,-92.22011666670,28.21252500000
131,-92.02255000000,28.21252500000
132,-91.82498333330,28.21252500000
133,-91.62741666670,28.21252500000
134,-91.42985000000,28.21252500000
135,-91.23228333330,28.21252500000
136,-91.03471666670,28.21252500000
137,-90.83715000000,28.21252500000
138,-90.63958333330,28.21252500000
139,-90.44201666670,28.21252500000
140,-90.24445000000,28.21252500000
141,-90.04688333330,28.21252500000
142,-89.84931666670,28.21252500000
143,-89.65175000000,28.21252500000
144,-89.45418333330,28.21252500000
145,-89.25661666670,28.21252500000
146,-89.05905000000,28.21252500000
147,-88.86148333330,28.21252500000
148,-88.66391666670,28.21252500000
149,-88.46635000000,28.21252500000
150,-88.26878333330,28.21252500000
151,-93.99821666670,28.34397500000
152,-93.80065000000,28.34397500000
153,-93.60308333330,28.34397500000
154,-93.40551666670,28.34397500000
155,-93.20795000000,28.34397500000
156,-93.01038333330,28.34397500000
157,-92.81281666670,28.34397500000
158,-92.61525000000,28.34397500000
159,-92.41768333330,28.34397500000
160,-92.22011666670,28.34397500000
161,-92.02255000000,28.34397500000
162,-91.82498333330,28.34397500000
163,-91.62741666670,28.34397500000
164,-91.42985000000,28.34397500000
165,-91.23228333330,28.34397500000
166,-91.03471666670,28.34397500000
167,-90.83715000000,28.34397500000
168,-90.63958333330,28.34397500000
169,-90.44201666670,28.34397500000
170,-90.24445000000,28.34397500000
171,-90.04688333330,28.34397500000
172,-89.84931666670,28.34397500000
173,-89.65175000000,28.34397500000
174,-89.45418333330,28.34397500000
175,-89.25661666670,28.34397500000
176,-89.05905000000,28.34397500000
177,-88.86148333330,28.34397500000
178,-88.66391666670,28.34397500000
179,-88.46635000000,28.34397500000
180,-88.26878333330,28.34397500000
181,-93.99821666670,28.47542500000
182,-93.80065000000,28.47542500000
183,-93.60308333330,28.47542500000
184,-93.40551666670,28.47542500000
185,-93.20795000000,28.47542500000
186,-93.01038333330,28.47542500000
187,-92.81281666670,28.47542500000
188,-92.61525000000,28.47542500000
189,-92.41768333330,28.47542500000
190,-92.22011666670,28.47542500000
191,-92.02255000000,28.47542500000
192,-91.82498333330,28.47542500000
193,-91.62741666670,28.47542500000
194,-91.42985000000,28.47542500000
195,-91.23228333330,28.47542500000
196,-91.03471666670,28.47542500000
197,-90.83715000000,28.47542500000
198,-90.63958333330,28.47542500000
199,-90.44201666670,28.47542500000
200,-90.24445000000,28.47542500000
201,-90.04688333330,28.47542500000
202,-89.84931666670,28.47542500000
203,-89.65175000000,28.47542500000
204,-89.45418333330,28.47542500000
205,-89.25661666670,28.47542500000
206,-89.05905000000,28.47542500000
207,-88.86148333330,28.47542500000
208,-88.66391666670,28.47542500000
209,-88.46635000000,28.47542500000
210,-88.26878333330,28.47542500000
211,-93.99821666670,28.60687500000
212,-93.80065000000,28.60687500000
213,-93.60308333330,28.60687500000
214,-93.40551666670,28.60687500000
215,-93.20795000000,28.60687500000
216,-93.01038333330,28.60687500000
217,-92.81281666670,28.60687500000
218,-92.61525000000,28.60687500000
219,-92.41768333330,28.60687500000
220,-92.22011666670,28.60687500000
221,-92.02255000000,28.60687500000
222,-91.82498333330,28.60687500000
223,-91.62741666670,28.60687500000
224,-91.42985000000,28.60687500000
225,-91.23228333330,28.60687500000
226,-91.03471666670,28.60687500000
227,-90.83715000000,28.60687500000
228,-90.63958333330,28.60687500000
229,-90.44201666670,28.60687500000
230,-90.24445000000,28.60687500000
231,-90.04688333330,28.60687500000
232,-89.84931666670,28.60687500000
233,-89.65175000000,28.60687500000
234,-89.45418333330,28.60687500000
235,-89.25661666670,28.60687500000
236,-89.05905000000,28.60687500000
237,-88.86148333330,28.60687500000
238,-88.66391666670,28.60687500000
239,-88.46635000000,28.60687500000
240,-88.26878333330,28.60687500000
241,-93.99821666670,28.73832500000
242,-93.80065000000,28.73832500000
243,-93.60308333330,28.73832500000
244,-93.40551666670,28.73832500000
245,-93.20795000000,28.73832500000
246,-93.01038333330,28.73832500000
247,-92.81281666670,28.73832500000
248,-92.61525000000,28.73832500000
249,-92.41768333330,28.73832500000
250,-92.22011666670,28.73832500000
251,-92.02255000000,28.73832500000
252,-91.82498333330,28.73832500000
253,-91.62741666670,28.73832500000
254,-91.42985000000,28.73832500000
255,-91.23228333330,28.73832500000
256,-91.03471666670,28.73832500000
257,-90.83715000000,28.73832500000
258,-90.63958333330,28.73832500000
259,-90.44201666670,28.73832500000
260,-90.24445000000,28.73832500000
261,-90.04688333330,28.73832500000
262,-89.84931666670,28.73832500000
263,-89.65175000000,28.73832500000
264,-89.45418333330,28.73832500000
265,-89.25661666670,28.73832500000
266,-89.05905000000,28.73832500000
267,-88.86148333330,28.73832500000
268,-88.66391666670,28.73832500000
269,-88.46635000000,28.73832500000
270,-88.26878333330,28.73832500000
271,-93.99821666670,28.86977500000
272,-93.80065000000,28.86977500000
273,-93.60308333330,28.86977500000
274,-93.40551666670,28.86977500000
275,-93.20795000000,28.86977500000
276,-93.01038333330,28.86977500000
277,-92.81281666670,28.86977500000
278,-92.61525000000,28.86977500000
279,-92.41768333330,28.86977500000
280,-92.22011666670,28.86977500000
281,-92.02255000000,28.86977500000
282,-91.82498333330,28.86977500000
283,-91.62741666670,28.86977500000
284,-91.42985000000,28.86977500000
285,-91.23228333330,28.86977500000
286,-91.03471666670,28.86977500000
287,-90.83715000000,28.86977500000
288,-90.63958333330,28.86977500000
289,-90.44201666670,28.86977500000
290,-90.24445000000,28.86977500000
291,-90.04688333330,28.86977500000
292,-89.84931666670,28.86977500000
293,-89.65175000000,28.86977500000
294,-89.45418333330,28.86977500000
295,-89.25661666670,28.86977500000
296,-89.05905000000,28.86977500000
297,-88.86148333330,28.86977500000
298,-88.66391666670,28.86977500000
299,-88.46635000000,28.86977500000
300,-88.26878333330,28.86977500000
301,-93.99821666670,29.00122500000
302,-93.80065000000,29.00122500000
303,-93.60308333330,29.00122500000
304,-93.40551666670,29.00122500000
305,-93.20795000000,29.00122500000
306,-93.01038333330,29.00122500000
307,-92.81281666670,29.00122500000
308,-92.61525000000,29.00122500000
309,-92.41768333330,29.00122500000
310,-92.22011666670,29.00122500000
311,-92.02255000000,29.00122500000
312,-91.82498333330,29.00122500000
313,-91.62741666670,29.00122500000
314,-91.42985000000,29.00122500000
315,-91.23228333330,29.00122500000
316,-91.03471666670,29.00122500000
317,-90.83715000000,29.00122500000
318,-90.63958333330,29.00122500000
319,-90.44201666670,29.00122500000
320,-90.24445000000,29.00122500000
321,-90.04688333330,29.00122500000
322,-89.84931666670,29.00122500000
323,-89.65175000000,29.00122500000
324,-89.45418333330,29.00122500000
325,-89.25661666670,29.00122500000
326,-89.05905000000,29.00122500000
327,-88.86148333330,29.00122500000
328,-88.66391666670,29.00122500000
329,-88.46635000000,29.00122500000
330,-88.26878333330,29.00122500000
331,-93.99821666670,29.13267500000
332,-93.80065000000,29.13267500000
333,-93.60308333330,29.13267500000
334,-93.40551666670,29.13267500000
335,-93.20795000000,29.13267500000
336,-93.01038333330,29.13267500000
337,-92.81281666670,29.13267500000
338,-92.61525000000,29.13267500000
339,-92.41768333330,29.13267500000
340,-92.22011666670,29.13267500000
341,-92.02255000000,29.13267500000
342,-91.82498333330,29.13267500000
343,-91.62741666670,29.13267500000
344,-91.42985000000,29.13267500000
345,-91.23228333330,29.13267500000
346,-91.03471666670,29.13267500000
347,-90.83715000000,29.13267500000
348,-90.63958333330,29.13267500000
349,-90.44201666670,29.13267500000
350,-90.24445000000,29.13267500000
351,-90.04688333330,29.13267500000
352,-89.84931666670,29.13267500000
353,-89.65175000000,29.13267500000
354,-89.45418333330,29.13267500000
355,-89.25661666670,29.13267500000
356,-89.05905000000,29.13267500000
357,-88.86148333330,29.13267500000
358,-88.66391666670,29.13267500000
359,-88.46635000000,29.13267500000
360,-88.26878333330,29.13267500000
361,-93.99821666670,29.26412500000
362,-93.80065000000,29.26412500000
363,-93.60308333330,29.26412500000
364,-93.40551666670,29.26412500000
365,-93.20795000000,29.26412500000
366,-93.01038333330,29.26412500000
367,-92.81281666670,29.26412500000
368,-92.61525000000,29.26412500000
369,-92.41768333330,29.26412500000
370,-92.22011666670,29.26412500000
371,-92.02255000000,29.26412500000
372,-91.82498333330,29.26412500000
373,-91.62741666670,29.26412500000
374,-91.42985000000,29.26412500000
375,-91.23228333330,29.26412500000
376,-91.03471666670,29.26412500000
377,-90.83715000000,29.26412500000
378,-90.63958333330,29.26412500000
379,-90.44201666670,29.26412500000
380,-90.24445000000,29.26412500000
381,-90.04688333330,29.26412500000
382,-89.84931666670,29.26412500000
383,-89.65175000000,29.26412500000
384,-89.45418333330,29.26412500000
385,-89.25661666670,29.26412500000
386,-89.05905000000,29.26412500000
387,-88.86148333330,29.26412500000
388,-88.66391666670,29.26412500000
389,-88.46635000000,29.26412500000
390,-88.26878333330,29.26412500000
391,-93.99821666670,29.39557500000
392,-93.80065000000,29.39557500000
393,-93.60308333330,29.39557500000
394,-93.40551666670,29.39557500000
395,-93.20795000000,29.39557500000
396,-93.01038333330,29.39557500000
397,-92.81281666670,29.39557500000
398,-92.61525000000,29.39557500000
399,-92.41768333330,29.39557500000
400,-92.22011666670,29.39557500000
401,-92.02255000000,29.39557500000
402,-91.82498333330,29.39557500000
403,-91.62741666670,29.39557500000
404,-91.42985000000,29.39557500000
405,-91.23228333330,29.39557500000
406,-91.03471666670,29.39557500000
407,-90.83715000000,29.39557500000
408,-90.63958333330,29.39557500000
409,-90.44201666670,29.39557500000
410,-90.24445000000,29.39557500000
411,-90.04688333330,29.39557500000
412,-89.84931666670,29.39557500000
413,-89.65175000000,29.39557500000
414,-89.45418333330,29.39557500000
415,-89.25661666670,29.39557500000
416,-89.05905000000,29.39557500000
417,-88.86148333330,29.39557500000
418,-88.66391666670,29.39557500000
419,-88.46635000000,29.39557500000
420,-88.26878333330,29.39557500000
421,-93.99821666670,29.52702500000
422,-93.80065000000,29.52702500000
423,-93.60308333330,29.52702500000
424,-93.40551666670,29.52702500000
425,-93.20795000000,29.52702500000
426,-93.01038333330,29.52702500000
427,-92.81281666670,29.52702500000
428,-92.61525000000,29.52702500000
429,-92.41768333330,29.52702500000
430,-92.22011666670,29.52702500000
431,-92.02255000000,29.52702500000
432,-91.82498333330,29.52702500000
433,-91.62741666670,29.52702500000
434,-91.42985000000,29.52702500000
435,-91.23228333330,29.52702500000
436,-91.03471666670,29.52702500000
437,-90.83715000000,29.52702500000
438,-90.63958333330,29.52702500000
439,-90.44201666670,29.52702500000
440,-90.24445000000,29.52702500000
441,-90.04688333330,29.52702500000
442,-89.84931666670,29.52702500000
443,-89.65175000000,29.52702500000
444,-89.45418333330,29.52702500000
445,-89.25661666670,29.52702500000
446,-89.05905000000,29.52702500000
447,-88.86148333330,29.52702500000
448,-88.66391666670,29.52702500000
449,-88.46635000000,29.52702500000
450,-88.26878333330,29.52702500000
451,-93.99821666670,29.65847500000
452,-93.80065000000,29.65847500000
453,-93.60308333330,29.65847500000
454,-93.40551666670,29.65847500000
455,-93.20795000000,29.65847500000
456,-93.01038333330,29.65847500000
457,-92.81281666670,29.65847500000
458,-92.61525000000,29.65847500000
459,-92.41768333330,29.65847500000
460,-92.22011666670,29.65847500000
461,-92.02255000000,29.65847500000
462,-91.82498333330,29.65847500000
463,-91.62741666670,29.65847500000
464,-91.42985000000,29.65847500000
465,-91.23228333330,29.65847500000
466,-91.03471666670,29.65847500000
467,-90.83715000000,29.65847500000
468,-90.63958333330,29.65847500000
469,-90.44201666670,29.65847500000
470,-90.24445000000,29.65847500000
471,-90.04688333330,29.65847500000
472,-89.84931666670,29.65847500000
473,-89.65175000000,29.65847500000
474,-89.45418333330,29.65847500000
475,-89.25661666670,29.65847500000
476,-89.05905000000,29.65847500000
477,-88.86148333330,29.65847500000
478,-88.66391666670,29.65847500000
479,-88.46635000000,29.65847500000
480,-88.26878333330,29.65847500000
481,-93.99821666670,29.78992500000
482,-93.80065000000,29.78992500000
483,-93.60308333330,29.78992500000
484,-93.40551666670,29.78992500000
485,-93.20795000000,29.78992500000
486,-93.01038333330,29.78992500000
487,-92.81281666670,29.78992500000
488,-92.61525000000,29.78992500000
489,-92.41768333330,29.78992500000
490,-92.22011666670,29.78992500000
491,-92.02255000000,29.78992500000
492,-91.82498333330,29.78992500000
493,-91.62741666670,29.78992500000
494,-91.42985000000,29.78992500000
495,-91.23228333330,29.78992500000
496,-91.03471666670,29.78992500000
497,-90.83715000000,29.78992500000
498,-90.63958333330,29.78992500000
499,-90.44201666670,29.78992500000
500,-90.24445000000,29.78992500000
501,-90.04688333330,29.78992500000
502,-89.84931666670,29.78992500000
503,-89.65175000000,29.78992500000
504,-89.45418333330,29.78992500000
505,-89.25661666670,29.78992500000
506,-89.05905000000,29.78992500000
507,-88.86148333330,29.78992500000
508,-88.66391666670,29.78992500000
509,-88.46635000000,29.78992500000
510,-88.26878333330,29.78992500000
511,-93.99821666670,29.92137500000
512,-93.80065000000,29.92137500000
513,-93.60308333330,29.92137500000
514,-93.40551666670,29.92137500000
515,-93.20795000000,29.92137500000
516,-93.01038333330,29.92137500000
517,-92.81281666670,29.92137500000
518,-92.61525000000,29.92137500000
519,-92.41768333330,29.92137500000
520,-92.22011666670,29.92137500000
521,-92.02255000000,29.92137500000
522,-91.82498333330,29.92137500000
523,-91.62741666670,29.92137500000
524,-91.42985000000,29.92137500000
525,-91.23228333330,29.92137500000
526,-91.03471666670,29.92137500000
527,-90.83715000000,29.92137500000
528,-90.63958333330,29.92137500000
529,-90.44201666670,29.92137500000
530,-90.24445000000,29.92137500000
531,-90.04688333330,29.92137500000
532,-89.84931666670,29.92137500000
533,-89.65175000000,29.92137500000
534,-89.45418333330,29.92137500000
535,-89.25661666670,29.92137500000
536,-89.05905000000,29.92137500000
537,-88.86148333330,29.92137500000
538,-88.66391666670,29.92137500000
539,-88.46635000000,29.92137500000
540,-88.26878333330,29.92137500000
541,-93.99821666670,30.05282500000
542,-93.80065000000,30.05282500000
543,-93.60308333330,30.05282500000
544,-93.40551666670,30.05282500000
545,-93.20795000000,30.05282500000
546,-93.01038333330,30.05282500000
547,-92.81281666670,30.05282500000
548,-92.61525000000,30.05282500000
549,-92.41768333330,30.05282500000
550,-92.22011666670,30.05282500000
551,-92.02255000000,30.05282500000
552,-91.82498333330,30.05282500000
553,-91.62741666670,30.05282500000
554,-91.42985000000,30.05282500000
555,-91.23228333330,30.05282500000
556,-91.03471666670,30.05282500000
557,-90.83715000000,30.05282500000
558,-90.63958333330,30.05282500000
559,-90.44201666670,30.05282500000
560,-90.24445000000,30.05282500000
561,-90.04688333330,30.05282500000
562,-89.84931666670,30.05282500000
563,-89.65175000000,30.05282500000
564,-89.45418333330,30.05282500000
565,-89.25661666670,30.05282500000
566,-89.05905000000,30.05282500000
567,-88.86148333330,30.05282500000
568,-88.66391666670,30.05282500000
569,-88.46635000000,30.05282500000
570,-88.26878333330,30.05282500000
571,-93.99821666670,30.18427500000
572,-93.80065000000,30.18427500000
573,-93.60308333330,30.18427500000
574,-93.40551666670,30.18427500000
575,-93.20795000000,30.18427500000
576,-93.01038333330,30.18427500000
577,-92.81281666670,30.18427500000
578,-92.61525000000,30.18427500000
579,-92.41768333330,30.18427500000
580,-92.22011666670,30.18427500000
581,-92.02255000000,30.18427500000
582,-91.82498333330,30.18427500000
583,-91.62741666670,30.18427500000
584,-91.42985000000,30.18427500000
585,-91.23228333330,30.18427500000
586,-91.03471666670,30.18427500000
587,-90.83715000000,30.18427500000
588,-90.63958333330,30.18427500000
589,-90.44201666670,30.18427500000
590,-90.24445000000,30.18427500000
591,-90.04688333330,30.18427500000
592,-89.84931666670,30.18427500000
593,-89.65175000000,30.18427500000
594,-89.45418333330,30.18427500000
595,-89.25661666670,30.18427500000
596,-89.05905000000,30.18427500000
597,-88.86148333330,30.18427500000
598,-88.66391666670,30.18427500000
599,-88.46635000000,30.18427500000
600,-88.26878333330,30.18427500000
