FID_1,Identifyin,Date,Time,a_Latitude,a_Longitud,FID_2,Field1,Field2,Field3,Field4,Field5,Field6,Distance
184,520,6/27/2011,0.422233796,28.96388333000,-91.09711798000,805,-91.07000000000,,28.96000000000,,,0.74000000000,0.02739462
522,521,6/27/2011,0.422986111,28.99481667000,-91.07290000000,805,-91.07000000000,,28.96000000000,,,0.74000000000,0.03493724
95,129,6/25/2011,0.382523148,28.94949226000,-90.87614235000,808,-90.86000000000,,28.96000000000,,,0.63000000000,0.01926105
73,106,6/25/2011,0.353449074,28.99308333000,-90.71480000000,810,-90.72000000000,,28.96000000000,,,0.55000000000,0.03348950
174,443,6/27/2011,0.377835648,29.03900220000,-90.69346315000,810,-90.72000000000,,28.96000000000,,,0.55000000000,0.08333998
175,444,6/27/2011,0.377928241,29.03946392000,-90.70234562000,810,-90.72000000000,,28.96000000000,,,0.55000000000,0.08140142
176,445,6/27/2011,0.377986111,29.04358965000,-90.70409145000,810,-90.72000000000,,28.96000000000,,,0.55000000000,0.08509002
455,440,6/27/2011,0.376944444,29.00208333000,-90.70958333000,810,-90.72000000000,,28.96000000000,,,0.55000000000,0.04335336
70,103,6/25/2011,0.351481481,29.04607693000,-90.67258753000,811,-90.65000000000,,28.96000000000,,,0.53000000000,0.08899120
172,441,6/27/2011,0.377395833,29.02488867000,-90.66502853000,811,-90.65000000000,,28.96000000000,,,0.53000000000,0.06660628
173,442,6/27/2011,0.37755787,29.03235534000,-90.66549520000,811,-90.65000000000,,28.96000000000,,,0.53000000000,0.07399592
1458,1497,7/1/2011,0.327685185,28.94911667000,-90.65111667000,811,-90.65000000000,,28.96000000000,,,0.53000000000,0.01094047
59,92,6/25/2011,0.342719907,28.95990060000,-90.50080827000,813,-90.51000000000,,28.96000000000,,,0.54000000000,0.00919227
427,411,6/27/2011,0.343923611,28.98765992000,-90.51954208000,813,-90.51000000000,,28.96000000000,,,0.54000000000,0.02925957
428,412,6/27/2011,0.344143519,28.97884342000,-90.51470740000,813,-90.51000000000,,28.96000000000,,,0.54000000000,0.01942252
429,413,6/27/2011,0.344571759,28.96211667000,-90.50448333000,813,-90.51000000000,,28.96000000000,,,0.54000000000,0.00590880
430,414,6/27/2011,0.344861111,28.94788319000,-90.52053450000,813,-90.51000000000,,28.96000000000,,,0.54000000000,0.01605593
1439,1474,7/1/2011,0.322002315,28.96048333000,-90.41300000000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.02700433
1440,1475,7/1/2011,0.322314815,28.95344237000,-90.42580449000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.01563698
1441,1476,7/1/2011,0.322384259,28.95106640000,-90.42878215000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.01434048
1442,1477,7/1/2011,0.322546296,28.94731612000,-90.43558585000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.01343002
1443,1478,7/1/2011,0.322731481,28.94040376000,-90.44150967000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.01965431
1444,1479,7/1/2011,0.322997685,28.93222696000,-90.45140686000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.03002429
1445,1480,7/1/2011,0.323055556,28.93239580000,-90.45465275000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.03125212
1446,1481,7/1/2011,0.323125,28.93036956000,-90.45735045000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.03433659
1447,1482,7/1/2011,0.323229167,28.92762548000,-90.46155355000,814,-90.44000000000,,28.96000000000,,,0.77000000000,0.03889300
421,401,6/27/2011,0.3371875,28.99048333000,-90.33521667000,815,-90.37000000000,,28.96000000000,,,0.79000000000,0.04625055
16,75,6/25/2011,0.31681713,28.98281392000,-90.33063865000,816,-90.30000000000,,28.96000000000,,,0.99000000000,0.03819950
38,61,6/25/2011,0.307905093,28.94076188000,-90.15279776000,818,-90.16000000000,,28.96000000000,,,1.42000000000,0.02054209
39,63,6/25/2011,0.30818287,28.95771332000,-90.15993881000,818,-90.16000000000,,28.96000000000,,,1.42000000000,0.00228750
1006,1030,6/30/2011,0.332476852,28.95603333000,-90.17046667000,818,-90.16000000000,,28.96000000000,,,1.42000000000,0.01119311
1007,1031,6/30/2011,0.332604167,28.94969554000,-90.17109636000,818,-90.16000000000,,28.96000000000,,,1.42000000000,0.01514302
1002,1026,6/30/2011,0.328958333,28.97336122000,-90.06549653000,819,-90.09000000000,,28.96000000000,,,1.23000000000,0.02790954
22,44,6/25/2011,0.293657407,28.99400000000,-89.98998333000,820,-90.02000000000,,28.96000000000,,,1.05000000000,0.04535417
1001,1025,6/30/2011,0.328194444,28.99133761000,-90.02126349000,820,-90.02000000000,,28.96000000000,,,1.05000000000,0.03136307
385,363,6/26/2011,0.469490741,28.92585082000,-89.95810661000,821,-89.95000000000,,28.96000000000,,,0.73000000000,0.03509820
386,364,6/26/2011,0.47005787,28.95271667000,-89.96613333000,821,-89.95000000000,,28.96000000000,,,0.73000000000,0.01770116
998,1022,6/30/2011,0.32619213,28.93296387000,-89.92922892000,821,-89.95000000000,,28.96000000000,,,0.73000000000,0.03409384
999,1023,6/30/2011,0.32630787,28.93907104000,-89.93402066000,821,-89.95000000000,,28.96000000000,,,0.73000000000,0.02633174
1000,1024,6/30/2011,0.326631944,28.94062069000,-89.95125599000,821,-89.95000000000,,28.96000000000,,,0.73000000000,0.01941997
6,19,6/24/2011,12:06:08,28.93775000000,-89.89056667000,822,-89.88000000000,,28.96000000000,,,0.81000000000,0.02463163
997,1021,6/30/2011,0.325740741,28.92875000000,-89.90710000000,822,-89.88000000000,,28.96000000000,,,0.81000000000,0.04136390
194,16,6/24/2011,11:59:27,28.96373333000,-89.77991667000,823,-89.81000000000,,28.96000000000,,,0.77000000000,0.03031410
354,331,6/26/2011,0.451238426,28.96954666000,-89.78354253000,823,-89.81000000000,,28.96000000000,,,0.77000000000,0.02812715
355,333,6/26/2011,0.452210648,28.93644935000,-89.73115588000,824,-89.74000000000,,28.96000000000,,,0.84000000000,0.02515654
990,1014,6/30/2011,0.320902778,28.97494918000,-89.74585020000,824,-89.74000000000,,28.96000000000,,,0.84000000000,0.01605313
991,1015,6/30/2011,0.321122685,28.96499059000,-89.74744608000,824,-89.74000000000,,28.96000000000,,,0.84000000000,0.00896382
992,1016,6/30/2011,0.321550926,28.94586667000,-89.75070000000,824,-89.74000000000,,28.96000000000,,,0.84000000000,0.01772684
993,1017,6/30/2011,0.322025463,28.92574942000,-89.75706377000,824,-89.74000000000,,28.96000000000,,,0.84000000000,0.03826584
186,6,6/24/2011,11:29:22,28.93484516000,-89.63793949000,825,-89.67000000000,,28.96000000000,,,0.90000000000,0.04075098
332,308,6/26/2011,0.434965278,28.95438333000,-89.60796667000,826,-89.60000000000,,28.96000000000,,,0.95000000000,0.00974755
333,309,6/26/2011,0.435717593,28.98914630000,-89.60640376000,826,-89.60000000000,,28.96000000000,,,0.95000000000,0.02984150
324,297,6/26/2011,0.415289352,28.96676667000,-89.50380000000,827,-89.53000000000,,28.96000000000,,,1.34000000000,0.02705971
320,293,6/26/2011,0.408298611,28.93375879000,-89.18475748000,832,-89.18000000000,,28.96000000000,,,1.97000000000,0.02666898
319,292,6/26/2011,0.406203704,28.93155046000,-89.07772273000,833,-89.11000000000,,28.96000000000,,,1.47000000000,0.04302556
307,280,6/26/2011,0.396875,28.97671608000,-88.78247039000,837,-88.83000000000,,28.96000000000,,,0.41000000000,0.05038344
308,281,6/26/2011,0.397465278,28.95406139000,-88.79999628000,837,-88.83000000000,,28.96000000000,,,0.41000000000,0.03058579
309,282,6/26/2011,0.397962963,28.93158333000,-88.80953333000,837,-88.83000000000,,28.96000000000,,,0.41000000000,0.03501988
310,283,6/26/2011,0.398645833,28.94863333000,-88.83510000000,837,-88.83000000000,,28.96000000000,,,0.41000000000,0.01245838
774,797,6/29/2011,0.357835648,29.06468333000,-94.10883333000,853,-94.08000000000,,29.03000000000,,,0.31000000000,0.04510315
775,798,6/29/2011,0.358240741,29.04473790000,-94.11118415000,853,-94.08000000000,,29.03000000000,,,0.31000000000,0.03449140
776,799,6/29/2011,0.359027778,29.00613729000,-94.11192325000,853,-94.08000000000,,29.03000000000,,,0.31000000000,0.03985628
818,843,6/29/2011,0.396597222,29.00470000000,-93.85588333000,856,-93.87000000000,,29.03000000000,,,0.38000000000,0.02897189
870,892,6/29/2011,0.479201389,29.02786775000,-93.65221289000,859,-93.66000000000,,29.03000000000,,,0.38000000000,0.00807376
871,893,6/29/2011,0.479224537,29.01976379000,-93.65204373000,859,-93.66000000000,,29.03000000000,,,0.38000000000,0.01296465
904,927,6/29/2011,0.512523148,28.99681667000,-93.40835000000,863,-93.38000000000,,29.03000000000,,,0.46000000000,0.04364465
163,771,6/28/2011,0.465277778,29.00522363000,-93.17715809000,866,-93.17000000000,,29.03000000000,,,0.54000000000,0.02578966
749,770,6/28/2011,0.46462963,28.99691851000,-93.16659242000,866,-93.17000000000,,29.03000000000,,,0.54000000000,0.03325653
750,772,6/28/2011,0.465277778,29.00738005000,-93.15549616000,866,-93.17000000000,,29.03000000000,,,0.54000000000,0.02687050
752,775,6/28/2011,0.465972222,29.04013560000,-93.16693214000,866,-93.17000000000,,29.03000000000,,,0.54000000000,0.01058972
753,776,6/28/2011,0.46599537,29.05259604000,-93.17177325000,866,-93.17000000000,,29.03000000000,,,0.54000000000,0.02266551
751,773,6/28/2011,0.465277778,29.00612066000,-93.12841920000,867,-93.10000000000,,29.03000000000,,,0.56000000000,0.03711972
702,718,6/28/2011,0.427094907,29.02926477000,-93.02286758000,868,-93.03000000000,,29.03000000000,,,0.52000000000,0.00717021
697,713,6/28/2011,0.425729167,29.06077590000,-92.95519481000,869,-92.96000000000,,29.03000000000,,,0.50000000000,0.03114877
698,714,6/28/2011,0.426388889,29.05291601000,-92.98376079000,869,-92.96000000000,,29.03000000000,,,0.50000000000,0.03301089
699,715,6/28/2011,0.426423611,29.03201667000,-92.94458333000,869,-92.96000000000,,29.03000000000,,,0.50000000000,0.01554801
700,716,6/28/2011,0.426423611,29.03178846000,-92.96631285000,869,-92.96000000000,,29.03000000000,,,0.50000000000,0.00656130
701,717,6/28/2011,0.427083333,29.02144896000,-92.97284182000,869,-92.96000000000,,29.03000000000,,,0.50000000000,0.01542831
1523,1562,7/1/2011,0.405590278,29.02061861000,-92.93836873000,869,-92.96000000000,,29.03000000000,,,0.50000000000,0.02357801
1311,1343,6/30/2011,0.456296296,29.00367197000,-92.83501544000,871,-92.82000000000,,29.03000000000,,,0.50000000000,0.03030889
1312,1343,6/30/2011,0.456296296,29.01291692000,-92.80644011000,871,-92.82000000000,,29.03000000000,,,0.50000000000,0.02181060
1313,1344,6/30/2011,0.456296296,29.01797625000,-92.79797189000,871,-92.82000000000,,29.03000000000,,,0.50000000000,0.02509598
1314,1345,6/30/2011,0.457002315,29.05023374000,-92.81854879000,871,-92.82000000000,,29.03000000000,,,0.50000000000,0.02028572
1315,1346,6/30/2011,0.457638889,29.05580677000,-92.81318013000,871,-92.82000000000,,29.03000000000,,,0.50000000000,0.02669270
672,687,6/28/2011,0.396805556,29.04771667000,-92.72158333000,872,-92.75000000000,,29.03000000000,,,0.48000000000,0.03348712
1301,1333,6/30/2011,0.450706019,29.03162392000,-92.64644813000,873,-92.68000000000,,29.03000000000,,,0.47000000000,0.03359115
1300,1332,6/30/2011,0.450023148,29.05108305000,-92.62335567000,874,-92.61000000000,,29.03000000000,,,0.51000000000,0.02495734
653,666,6/28/2011,0.37431713,29.03440233000,-92.51371648000,875,-92.54000000000,,29.03000000000,,,0.43000000000,0.02664965
654,667,6/28/2011,0.374895833,29.00976667000,-92.52093333000,875,-92.54000000000,,29.03000000000,,,0.43000000000,0.02780154
1281,1309,6/30/2011,0.434027778,29.01521667000,-92.37540000000,877,-92.40000000000,,29.03000000000,,,0.61000000000,0.02870029
1284,1312,6/30/2011,0.436840278,29.05913333000,-92.38608333000,877,-92.40000000000,,29.03000000000,,,0.61000000000,0.03228660
1286,1314,6/30/2011,0.438252315,29.01418333000,-92.37005000000,877,-92.40000000000,,29.03000000000,,,0.61000000000,0.03386989
1287,1315,6/30/2011,0.439594907,29.04913333000,-92.38133333000,877,-92.40000000000,,29.03000000000,,,0.61000000000,0.02673067
638,647,6/28/2011,0.348159722,29.03886667000,-92.33838333000,878,-92.33000000000,,29.03000000000,,,0.60000000000,0.01220238
1282,1310,6/30/2011,0.434027778,29.02272351000,-92.35603886000,878,-92.33000000000,,29.03000000000,,,0.60000000000,0.02703645
1283,1311,6/30/2011,0.436122685,29.05286230000,-92.34009016000,878,-92.33000000000,,29.03000000000,,,0.60000000000,0.02498992
1285,1313,6/30/2011,0.43755787,29.04195000000,-92.35200000000,878,-92.33000000000,,29.03000000000,,,0.60000000000,0.02503602
1253,1282,6/30/2011,0.420891204,29.01557115000,-92.02463710000,882,-92.05000000000,,29.03000000000,,,0.60000000000,0.02917993
1254,1283,6/30/2011,0.4215625,29.00168333000,-92.04275000000,882,-92.05000000000,,29.03000000000,,,0.60000000000,0.02923006
613,621,6/28/2011,0.31630787,29.04545974000,-91.96195380000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.02376276
1246,1275,6/30/2011,0.419456019,29.06340000000,-91.95401667000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.04231659
1247,1276,6/30/2011,0.420138889,29.04686988000,-91.97172814000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.01878873
1248,1277,6/30/2011,0.420173611,29.04178627000,-91.98843988000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.01449647
1249,1278,6/30/2011,0.420833333,29.02775519000,-91.99927568000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.01940595
1250,1279,6/30/2011,0.420833333,29.02887670000,-92.00444002000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.02446582
1251,1280,6/30/2011,0.420844907,29.02564742000,-92.00906495000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.02938905
1252,1281,6/30/2011,0.420868056,29.01828505000,-92.01445670000,883,-91.98000000000,,29.03000000000,,,0.61000000000,0.03639374
1239,1268,6/30/2011,0.417372685,29.00568900000,-91.91550378000,884,-91.91000000000,,29.03000000000,,,0.61000000000,0.02492622
1240,1270,6/30/2011,0.417395833,29.01465080000,-91.91963611000,884,-91.91000000000,,29.03000000000,,,0.61000000000,0.01812326
1241,1271,6/30/2011,0.418055556,29.02571747000,-91.92253611000,884,-91.91000000000,,29.03000000000,,,0.61000000000,0.01324742
1242,1272,6/30/2011,0.418090278,29.04045663000,-91.92273783000,884,-91.91000000000,,29.03000000000,,,0.61000000000,0.01648009
1243,1273,6/30/2011,0.418761574,29.05706416000,-91.92911731000,884,-91.91000000000,,29.03000000000,,,0.61000000000,0.03313518
972,996,6/29/2011,0.111956019,29.01784980000,-91.77029482000,886,-91.77000000000,,29.03000000000,,,0.69000000000,0.01215378
973,997,6/29/2011,0.112071759,29.02283333000,-91.76940000000,886,-91.77000000000,,29.03000000000,,,0.69000000000,0.00719174
974,998,6/29/2011,0.112569444,29.04410000000,-91.75975000000,886,-91.77000000000,,29.03000000000,,,0.69000000000,0.01743194
575,579,6/27/2011,0.48474537,29.00906667000,-91.58811667000,889,-91.56000000000,,29.03000000000,,,0.92000000000,0.03505355
576,580,6/27/2011,0.484768519,29.00133519000,-91.59441743000,889,-91.56000000000,,29.03000000000,,,0.92000000000,0.04479097
1350,1382,6/30/2011,0.49931713,29.00428021000,-91.58773908000,889,-91.56000000000,,29.03000000000,,,0.92000000000,0.03782809
1351,1383,6/30/2011,0.499328704,28.99955372000,-91.58971300000,889,-91.56000000000,,29.03000000000,,,0.92000000000,0.04254219
1352,1384,6/30/2011,0.499340278,28.99555000000,-91.58953333000,889,-91.56000000000,,29.03000000000,,,0.92000000000,0.04537643
568,569,6/27/2011,0.4715625,29.06170000000,-91.38955000000,891,-91.42000000000,,29.03000000000,,,0.88000000000,0.04395557
1395,1428,6/30/2011,0.532638889,29.00451667000,-91.41283333000,891,-91.42000000000,,29.03000000000,,,0.88000000000,0.02647190
133,167,6/25/2011,0.420162037,29.04822496000,-91.24069291000,894,-91.21000000000,,29.03000000000,,,0.83000000000,0.03569599
99,133,6/25/2011,0.388819444,29.02951571000,-91.08704141000,896,-91.07000000000,,29.03000000000,,,0.80000000000,0.01704829
100,134,6/25/2011,0.389155093,29.01215000000,-91.07251667000,896,-91.07000000000,,29.03000000000,,,0.80000000000,0.01802654
523,522,6/27/2011,0.423125,29.00189003000,-91.09546128000,896,-91.07000000000,,29.03000000000,,,0.80000000000,0.03792687
524,523,6/27/2011,0.42431713,29.06698333000,-91.06891667000,896,-91.07000000000,,29.03000000000,,,0.80000000000,0.03699919
1464,1503,7/1/2011,0.335555556,29.00840156000,-91.00951290000,897,-91.00000000000,,29.03000000000,,,0.78000000000,0.02360059
1462,1501,7/1/2011,0.333553241,29.02482269000,-90.91395361000,898,-90.93000000000,,29.03000000000,,,0.76000000000,0.01686094
1463,1502,7/1/2011,0.33412037,29.01989689000,-90.94204544000,898,-90.93000000000,,29.03000000000,,,0.76000000000,0.01572150
96,130,6/25/2011,0.38375,29.00014829000,-90.84976706000,899,-90.86000000000,,29.03000000000,,,0.75000000000,0.03155690
97,131,6/25/2011,0.384641204,29.04042116000,-90.87391309000,899,-90.86000000000,,29.03000000000,,,0.75000000000,0.01738317
459,452,6/27/2011,0.382118056,29.03175000000,-90.85876667000,899,-90.86000000000,,29.03000000000,,,0.75000000000,0.00214094
1460,1499,7/1/2011,0.331747685,29.02570009000,-90.82871871000,899,-90.86000000000,,29.03000000000,,,0.75000000000,0.03157544
1461,1500,7/1/2011,0.332627315,29.03606667000,-90.86973333000,899,-90.86000000000,,29.03000000000,,,0.75000000000,0.01146918
71,104,6/25/2011,0.352615741,29.02510933000,-90.76205280000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.02837190
72,105,6/25/2011,0.352673611,29.02340751000,-90.73396464000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.05642183
147,446,6/27/2011,0.378020833,29.04964519000,-90.70902528000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.08332370
148,447,6/27/2011,0.378055556,29.05230457000,-90.70992069000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.08312755
149,449,6/27/2011,0.379976852,29.04297180000,-90.75309325000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.03912002
456,448,6/27/2011,0.378831019,29.05028333000,-90.69983333000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.09241992
457,450,6/27/2011,0.380335648,29.03813333000,-90.77060000000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.02103595
1459,1498,7/1/2011,0.330324074,29.00053333000,-90.76345000000,900,-90.79000000000,,29.03000000000,,,0.73000000000,0.03966342
63,96,6/25/2011,0.345671296,29.05428124000,-90.54967109000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.03885127
64,97,6/25/2011,0.345960648,29.06474569000,-90.56205319000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.03910692
65,98,6/25/2011,0.347071759,29.06297563000,-90.61818850000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.05045546
66,99,6/25/2011,0.350671296,29.07151643000,-90.63953581000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.07258186
67,100,6/25/2011,0.351145833,29.04490579000,-90.65610436000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.07755035
68,101,6/25/2011,0.351203704,29.09115011000,-90.66836002000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.10745617
69,102,6/25/2011,0.351342593,29.05523850000,-90.66772437000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.09128279
169,406,6/27/2011,0.342719907,29.03995194000,-90.54828127000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.03324333
185,405,6/27/2011,0.342418981,29.05391537000,-90.55207509000,901,-90.58000000000,,29.03000000000,,,1.01000000000,0.03676609
60,93,6/25/2011,0.343518519,28.99530000000,-90.50370000000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.03526727
61,94,6/25/2011,0.344560185,29.04416706000,-90.49982721000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.01744108
170,407,6/27/2011,0.342777778,29.03653079000,-90.54352065000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.03415092
171,408,6/27/2011,0.342824074,29.03448079000,-90.54343731000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.03373620
424,404,6/27/2011,0.342141204,29.06395000000,-90.53048333000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.03965059
425,409,6/27/2011,0.343564815,29.00376667000,-90.52420000000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.02982998
426,410,6/27/2011,0.343657407,28.99925495000,-90.52356731000,902,-90.51000000000,,29.03000000000,,,1.03000000000,0.03360551
1437,1472,7/1/2011,0.321516204,29.00077208000,-90.41205472000,903,-90.44000000000,,29.03000000000,,,1.05000000000,0.04043773
1438,1473,7/1/2011,0.321631944,29.02701691000,-90.43473211000,903,-90.44000000000,,29.03000000000,,,1.05000000000,0.00605388
422,402,6/27/2011,0.338078704,29.03401667000,-90.33640000000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.03383923
423,403,6/27/2011,0.339166667,29.04645000000,-90.38380000000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.02147190
1430,1465,7/1/2011,0.320081019,29.02405015000,-90.34389031000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.02677903
1431,1466,7/1/2011,0.32025463,29.02609909000,-90.35677503000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.01378829
1432,1467,7/1/2011,0.320381944,29.01530766000,-90.35641613000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.02000966
1433,1468,7/1/2011,0.320474537,29.02873341000,-90.37224339000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.00257625
1434,1469,7/1/2011,0.320694444,29.00641517000,-90.36865862000,904,-90.37000000000,,29.03000000000,,,1.07000000000,0.02362294
11,74,6/25/2011,0.315104167,29.04934509000,-90.33184702000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.03726211
46,73,6/25/2011,0.315046296,29.05065000000,-90.33110000000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.03733139
214,39,6/24/2011,12:25:35,29.08728333000,-90.26756667000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.06582781
215,40,6/24/2011,12:27:27,29.06218333000,-90.32031667000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.03805961
1418,1453,7/1/2011,0.318252315,29.06618682000,-90.26671841000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.04916452
1420,1455,7/1/2011,0.318472222,29.06673107000,-90.27973783000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.04194910
1421,1456,7/1/2011,0.318622685,29.05262635000,-90.28081124000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.02966749
1422,1457,7/1/2011,0.318622685,29.05262635000,-90.28081124000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.02966749
1423,1458,7/1/2011,0.318657407,29.05534872000,-90.28452601000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.02969852
1424,1459,7/1/2011,0.31875,29.05606146000,-90.29042839000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.02776356
1425,1460,7/1/2011,0.3190625,29.04587472000,-90.30227147000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.01603641
1426,1461,7/1/2011,0.319293981,29.04569687000,-90.31622692000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.02257664
1427,1462,7/1/2011,0.319513889,29.02802086000,-90.31413344000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.01427134
1428,1463,7/1/2011,0.319606481,29.02888068000,-90.32014405000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.02017512
1429,1464,7/1/2011,0.319953704,29.01671667000,-90.33060000000,905,-90.30000000000,,29.03000000000,,,1.09000000000,0.03335876
10,72,6/25/2011,0.313240741,29.08217504000,-90.25031689000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05599117
45,70,6/25/2011,0.311736111,29.09106186000,-90.19545806000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.07015480
208,33,6/24/2011,12:23:07,29.09290000000,-90.19570000000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.07164426
209,34,6/24/2011,12:24:27,29.07411667000,-90.22161667000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.04490613
210,35,6/24/2011,12:24:36,29.07488333000,-90.22723333000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.04496852
211,36,6/24/2011,12:25:10,29.08293333000,-90.24830000000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05600739
212,37,6/24/2011,12:25:21,29.08485000000,-90.25785000000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.06151540
213,38,6/24/2011,12:25:30,29.08655000000,-90.26451667000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.06625182
1005,1029,6/30/2011,0.331342593,29.01328136000,-90.20826211000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.02742351
1409,1443,7/1/2011,0.317048611,29.08778333000,-90.21085000000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.06087393
1410,1444,7/1/2011,0.3171875,29.08639053000,-90.21772213000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05771168
1411,1445,7/1/2011,0.317430556,29.08142449000,-90.22922151000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05143038
1412,1446,7/1/2011,0.317430556,29.08142449000,-90.22922151000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05143038
1413,1447,7/1/2011,0.317592593,29.07113506000,-90.23315920000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.04125620
1414,1448,7/1/2011,0.317696759,29.07555210000,-90.24096772000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.04685387
1415,1450,7/1/2011,0.31787037,29.07620505000,-90.25198402000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05116839
1416,1451,7/1/2011,0.317997685,29.07621233000,-90.25911701000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.05462032
1417,1452,7/1/2011,0.318101852,29.06741112000,-90.25948771000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.04763525
1419,1454,7/1/2011,0.318298611,29.04793414000,-90.26054207000,906,-90.23000000000,,29.03000000000,,,1.28000000000,0.03541824
14,71,6/25/2011,0.311863426,29.10639421000,-90.19233769000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.08295662
15,71,6/25/2011,0.311863426,29.10639421000,-90.19233769000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.08295662
40,65,6/25/2011,0.309444444,28.99996667000,-90.16823333000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.03114143
41,66,6/25/2011,0.309861111,29.01673333000,-90.17260000000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.01829657
42,67,6/25/2011,0.3103125,29.03413051000,-90.18279337000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.02316460
43,68,6/25/2011,0.310659722,29.04730739000,-90.19100880000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.03551185
44,69,6/25/2011,0.311319444,29.07586384000,-90.19342670000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.05675241
207,32,6/24/2011,12:21:53,29.11685000000,-90.17691667000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.08848218
396,375,6/27/2011,0.295636574,29.10543333000,-90.19151667000,907,-90.16000000000,,29.03000000000,,,1.45000000000,0.08175260
