FID_1,Identifyin,Date,Time,a_Latitude,a_Longitud,FID_2,DECSLON,DECSLAT,DEPTH,Distance
1703,1751,7/1/2011,0.498611111,29.07860538000,-92.28904333000,282,-92.17200000000,29.03400000000,10.80000000000,0.12525486
1704,1752,7/1/2011,0.498645833,29.09221667000,-92.28531667000,282,-92.17200000000,29.03400000000,10.80000000000,0.12739642
1705,1753,7/1/2011,0.499305556,29.11185000000,-92.28115000000,282,-92.17200000000,29.03400000000,10.80000000000,0.13406843
1706,1754,7/1/2011,0.499363426,29.13636990000,-92.27312951000,282,-92.17200000000,29.03400000000,10.80000000000,0.14389849
1707,1755,7/1/2011,0.500694444,29.16941667000,-92.26216667000,282,-92.17200000000,29.03400000000,10.80000000000,0.16268898
1708,1756,7/1/2011,0.500694444,29.17170090000,-92.26285448000,282,-92.17200000000,29.03400000000,10.80000000000,0.16497295
1709,1757,7/1/2011,0.500729167,29.18800484000,-92.25959086000,282,-92.17200000000,29.03400000000,10.80000000000,0.17717124
1710,1758,7/1/2011,0.501388889,29.20038552000,-92.26263689000,282,-92.17200000000,29.03400000000,10.80000000000,0.18947081
1711,1759,7/1/2011,0.501423611,29.21759170000,-92.25649496000,282,-92.17200000000,29.03400000000,10.80000000000,0.20210223
1712,1760,7/1/2011,0.501446759,29.22484911000,-92.26283022000,282,-92.17200000000,29.03400000000,10.80000000000,0.21136109
1713,1761,7/1/2011,0.502083333,29.23172793000,-92.26445764000,282,-92.17200000000,29.03400000000,10.80000000000,0.21827677
1714,1762,7/1/2011,0.502083333,29.23080107000,-92.25148165000,282,-92.17200000000,29.03400000000,10.80000000000,0.21224513
1717,1765,7/1/2011,0.502094907,29.23760987000,-92.24672149000,282,-92.17200000000,29.03400000000,10.80000000000,0.21688771
1719,1767,7/1/2011,0.504178241,29.25891730000,-92.23707004000,282,-92.17200000000,29.03400000000,10.80000000000,0.23414077
1722,1770,7/1/2011,0.504861111,29.27871598000,-92.21371023000,282,-92.17200000000,29.03400000000,10.80000000000,0.24824515
1255,1284,6/30/2011,0.422222222,28.99093423000,-92.06047014000,283,-92.06200000000,29.00400000000,11.00000000000,0.01315503
614,622,6/28/2011,0.320231481,28.88520490000,-92.05663158000,284,-92.06700000000,28.96500000000,12.10000000000,0.08046591
938,962,6/29/2011,0.075208333,28.94661667000,-92.02020000000,284,-92.06700000000,28.96500000000,12.10000000000,0.05028108
939,963,6/29/2011,0.076168981,28.90699485000,-92.04553799000,284,-92.06700000000,28.96500000000,12.10000000000,0.06184832
1256,1285,6/30/2011,0.422256944,28.98252694000,-92.06940214000,284,-92.06700000000,28.96500000000,12.10000000000,0.01769079
1257,1286,6/30/2011,0.422928241,28.96604276000,-92.08735686000,284,-92.06700000000,28.96500000000,12.10000000000,0.02038355
1258,1287,6/30/2011,0.422974537,28.96997535000,-92.12109876000,285,-92.10600000000,28.95700000000,12.80000000000,0.01990810
1259,1288,6/30/2011,0.425011574,28.91369425000,-92.17547816000,285,-92.10600000000,28.95700000000,12.80000000000,0.08186942
615,623,6/28/2011,0.320856481,28.85981361000,-92.07331703000,286,-92.15500000000,28.81000000000,17.00000000000,0.09567394
616,624,6/28/2011,0.32150463,28.83200000000,-92.08843333000,286,-92.15500000000,28.81000000000,17.00000000000,0.07010793
1260,1289,6/30/2011,0.425717593,28.88929828000,-92.20419330000,286,-92.15500000000,28.81000000000,17.00000000000,0.09331773
1261,1290,6/30/2011,0.426400463,28.87660383000,-92.22711412000,286,-92.15500000000,28.81000000000,17.00000000000,0.09816576
1262,1291,6/30/2011,0.426423611,28.87282435000,-92.23724983000,286,-92.15500000000,28.81000000000,17.00000000000,0.10349847
1263,1291,6/30/2011,0.426423611,28.87183875000,-92.23678126000,286,-92.15500000000,28.81000000000,17.00000000000,0.10252905
1265,1293,6/30/2011,0.427083333,28.85743841000,-92.25300961000,286,-92.15500000000,28.81000000000,17.00000000000,0.10888658
1266,1294,6/30/2011,0.427083333,28.85682232000,-92.25244596000,286,-92.15500000000,28.81000000000,17.00000000000,0.10811126
617,625,6/28/2011,0.323773148,28.73487397000,-92.14531337000,287,-92.17200000000,28.77300000000,18.40000000000,0.04653784
940,964,6/29/2011,0.080763889,28.75630252000,-92.14849298000,287,-92.17200000000,28.77300000000,18.40000000000,0.02883376
941,965,6/29/2011,0.080868056,28.76080917000,-92.13890720000,287,-92.17200000000,28.77300000000,18.40000000000,0.03526684
942,966,6/29/2011,0.081273148,28.75111667000,-92.13201667000,287,-92.17200000000,28.77300000000,18.40000000000,0.04558011
943,967,6/29/2011,0.082407407,28.75720000000,-92.14080000000,287,-92.17200000000,28.77300000000,18.40000000000,0.03497256
618,626,6/28/2011,0.324652778,28.69784592000,-92.17058203000,288,-92.23100000000,28.71700000000,20.40000000000,0.06338146
619,627,6/28/2011,0.324918981,28.68741372000,-92.18067158000,288,-92.23100000000,28.71700000000,20.40000000000,0.05838063
620,628,6/28/2011,0.325208333,28.67411667000,-92.18735000000,288,-92.23100000000,28.71700000000,20.40000000000,0.06119071
621,629,6/28/2011,0.325555556,28.65991194000,-92.19775328000,288,-92.23100000000,28.71700000000,20.40000000000,0.06606354
622,630,6/28/2011,0.325868056,28.64466796000,-92.20390301000,288,-92.23100000000,28.71700000000,20.40000000000,0.07724099
944,968,6/29/2011,0.084293981,28.68327610000,-92.18673092000,288,-92.23100000000,28.71700000000,20.40000000000,0.05565117
1269,1297,6/30/2011,0.427824074,28.82087708000,-92.29061026000,288,-92.23100000000,28.71700000000,20.40000000000,0.11976573
634,643,6/28/2011,0.341168981,28.70943111000,-92.44908889000,289,-92.33500000000,28.68300000000,20.90000000000,0.11711054
635,644,6/28/2011,0.341608796,28.72918253000,-92.44026944000,289,-92.33500000000,28.68300000000,20.90000000000,0.11495426
636,645,6/28/2011,0.341875,28.74118843000,-92.43604429000,289,-92.33500000000,28.68300000000,20.90000000000,0.11660121
637,646,6/28/2011,0.341944444,28.74388719000,-92.43266629000,289,-92.33500000000,28.68300000000,20.90000000000,0.11509107
1681,1729,7/1/2011,0.487534722,28.68890803000,-92.39966566000,289,-92.33500000000,28.68300000000,20.90000000000,0.06493499
1682,1730,7/1/2011,0.488194444,28.70227278000,-92.39725505000,289,-92.33500000000,28.68300000000,20.90000000000,0.06517002
1683,1731,7/1/2011,0.488206019,28.70941495000,-92.39561790000,289,-92.33500000000,28.68300000000,20.90000000000,0.06612321
1684,1732,7/1/2011,0.489618056,28.74603333000,-92.38383333000,289,-92.33500000000,28.68300000000,20.90000000000,0.07973641
1685,1733,7/1/2011,0.491018519,28.76136667000,-92.37951667000,289,-92.33500000000,28.68300000000,20.90000000000,0.09012807
1686,1734,7/1/2011,0.491030093,28.77005986000,-92.37439282000,289,-92.33500000000,28.68300000000,20.90000000000,0.09555738
1687,1735,7/1/2011,0.491666667,28.77522803000,-92.37305931000,289,-92.33500000000,28.68300000000,20.90000000000,0.09977234
1688,1736,7/1/2011,0.491678241,28.77818821000,-92.37459552000,289,-92.33500000000,28.68300000000,20.90000000000,0.10309510
1689,1737,7/1/2011,0.491724537,28.79668871000,-92.36929413000,289,-92.33500000000,28.68300000000,20.90000000000,0.11874852
623,631,6/28/2011,0.327986111,28.54896953000,-92.24635668000,290,-92.16100000000,28.56800000000,23.50000000000,0.08745240
945,969,6/29/2011,0.085532407,28.62829811000,-92.20275048000,290,-92.16100000000,28.56800000000,23.50000000000,0.07334143
946,970,6/29/2011,0.086851852,28.58350312000,-92.23945495000,290,-92.16100000000,28.56800000000,23.50000000000,0.07997203
947,971,6/29/2011,0.087858796,28.58855000000,-92.24331667000,290,-92.16100000000,28.56800000000,23.50000000000,0.08484301
1174,1204,6/30/2011,0.391574074,28.49051111000,-92.14107778000,290,-92.16100000000,28.56800000000,23.50000000000,0.08000889
1175,1204,6/30/2011,0.391574074,28.49051111000,-92.14107778000,290,-92.16100000000,28.56800000000,23.50000000000,0.08000889
1341,1373,6/30/2011,0.474305556,28.54308333000,-92.19783333000,290,-92.16100000000,28.56800000000,23.50000000000,0.04446948
948,972,6/29/2011,0.089363426,28.54023337000,-92.30996010000,291,-92.32600000000,28.47600000000,29.00000000000,0.06620577
949,973,6/29/2011,0.089849537,28.50713333000,-92.28526667000,291,-92.32600000000,28.47600000000,29.00000000000,0.05126879
589,594,6/27/2011,0.497222222,28.41605000000,-91.90370000000,296,-91.99500000000,28.45500000000,29.70000000000,0.09926123
590,595,6/27/2011,0.498657407,28.41056667000,-92.02026667000,296,-91.99500000000,28.45500000000,29.70000000000,0.05111483
596,602,6/27/2011,0.502800926,28.56373437000,-92.00379151000,297,-91.99400000000,28.49500000000,27.40000000000,0.06942829
597,603,6/27/2011,0.503530093,28.63070431000,-92.01905282000,297,-91.99400000000,28.49500000000,27.40000000000,0.13799748
598,604,6/27/2011,0.504861111,28.66905000000,-91.98320000000,297,-91.99400000000,28.49500000000,27.40000000000,0.17438475
964,988,6/29/2011,0.10130787,28.59255000000,-92.01941667000,297,-91.99400000000,28.49500000000,27.40000000000,0.10080679
965,989,6/29/2011,0.101921296,28.61676498000,-92.00515718000,297,-91.99400000000,28.49500000000,27.40000000000,0.12227507
966,990,6/29/2011,0.10375,28.68670610000,-91.96306105000,297,-91.99400000000,28.49500000000,27.40000000000,0.19418663
575,579,6/27/2011,0.48474537,29.00906667000,-91.58811667000,298,-91.54600000000,28.96000000000,8.10000000000,0.06466337
576,580,6/27/2011,0.484768519,29.00133519000,-91.59441743000,298,-91.54600000000,28.96000000000,8.10000000000,0.06366196
577,581,6/27/2011,0.485428241,28.98430806000,-91.60298763000,298,-91.54600000000,28.96000000000,8.10000000000,0.06195540
578,582,6/27/2011,0.485462963,28.96833239000,-91.61156211000,298,-91.54600000000,28.96000000000,8.10000000000,0.06608948
579,583,6/27/2011,0.486111111,28.95512216000,-91.61970257000,298,-91.54600000000,28.96000000000,8.10000000000,0.07386381
580,584,6/27/2011,0.486134259,28.94836826000,-91.62141390000,298,-91.54600000000,28.96000000000,8.10000000000,0.07630566
1350,1382,6/30/2011,0.49931713,29.00428021000,-91.58773908000,298,-91.54600000000,28.96000000000,8.10000000000,0.06085136
1351,1383,6/30/2011,0.499328704,28.99955372000,-91.58971300000,298,-91.54600000000,28.96000000000,8.10000000000,0.05895187
1352,1384,6/30/2011,0.499340278,28.99555000000,-91.58953333000,298,-91.54600000000,28.96000000000,8.10000000000,0.05620457
1353,1385,6/30/2011,0.500011574,28.97510044000,-91.60122374000,298,-91.54600000000,28.96000000000,8.10000000000,0.05725107
1354,1386,6/30/2011,0.500034722,28.96419063000,-91.60670096000,298,-91.54600000000,28.96000000000,8.10000000000,0.06084544
1355,1387,6/30/2011,0.501435185,28.89938089000,-91.64034329000,298,-91.54600000000,28.96000000000,8.10000000000,0.11213979
125,159,6/25/2011,0.41005787,28.58566667000,-91.33661667000,299,-91.25400000000,28.67200000000,11.80000000000,0.11949459
126,160,6/25/2011,0.410659722,28.62030713000,-91.34049418000,299,-91.25400000000,28.67200000000,11.80000000000,0.10076406
127,161,6/25/2011,0.41119213,28.63612618000,-91.32015507000,299,-91.25400000000,28.67200000000,11.80000000000,0.07525573
139,534,6/27/2011,0.441030093,28.67445000000,-91.32310000000,299,-91.25400000000,28.67200000000,11.80000000000,0.06914342
547,547,6/27/2011,0.449340278,28.60245000000,-91.36866667000,299,-91.25400000000,28.67200000000,11.80000000000,0.13411058
548,548,6/27/2011,0.449363426,28.60446667000,-91.35888333000,299,-91.25400000000,28.67200000000,11.80000000000,0.12474479
549,549,6/27/2011,0.45,28.60851667000,-91.34543333000,299,-91.25400000000,28.67200000000,11.80000000000,0.11131122
550,550,6/27/2011,0.450011574,28.61110000000,-91.33750000000,299,-91.25400000000,28.67200000000,11.80000000000,0.10334921
551,551,6/27/2011,0.450034722,28.60546667000,-91.32921667000,299,-91.25400000000,28.67200000000,11.80000000000,0.10042027
1170,1200,6/30/2011,0.390763889,28.61395777000,-91.27308886000,299,-91.25400000000,28.67200000000,11.80000000000,0.06110061
1171,1201,6/30/2011,0.391006944,28.62302430000,-91.28495430000,299,-91.25400000000,28.67200000000,11.80000000000,0.05793779
1172,1202,6/30/2011,0.39125,28.63203414000,-91.29468611000,299,-91.25400000000,28.67200000000,11.80000000000,0.05703183
1173,1203,6/30/2011,0.391388889,28.63331180000,-91.32096926000,299,-91.25400000000,28.67200000000,11.80000000000,0.07734118
1176,1205,6/30/2011,0.391724537,28.65270944000,-91.29756292000,299,-91.25400000000,28.67200000000,11.80000000000,0.04764298
1177,1206,6/30/2011,0.391782407,28.65413740000,-91.30233632000,299,-91.25400000000,28.67200000000,11.80000000000,0.05153128
1178,1207,6/30/2011,0.392037037,28.66532057000,-91.30536382000,299,-91.25400000000,28.67200000000,11.80000000000,0.05179630
1179,1208,6/30/2011,0.392141204,28.66565890000,-91.32271021000,299,-91.25400000000,28.67200000000,11.80000000000,0.06900219
1180,1209,6/30/2011,0.392430556,28.67720719000,-91.32669183000,299,-91.25400000000,28.67200000000,11.80000000000,0.07287810
1181,1210,6/30/2011,0.392453704,28.68260242000,-91.31259382000,299,-91.25400000000,28.67200000000,11.80000000000,0.05954534
1182,1211,6/30/2011,0.392615741,28.69107286000,-91.31018202000,299,-91.25400000000,28.67200000000,11.80000000000,0.05933122
1183,1212,6/30/2011,0.3928125,28.69953427000,-91.31488740000,299,-91.25400000000,28.67200000000,11.80000000000,0.06682373
1184,1213,6/30/2011,0.392962963,28.70541573000,-91.32027927000,299,-91.25400000000,28.67200000000,11.80000000000,0.07422636
1185,1214,6/30/2011,0.39306713,28.70906090000,-91.32436896000,299,-91.25400000000,28.67200000000,11.80000000000,0.07953176
1186,1215,6/30/2011,0.393275463,28.71963937000,-91.32250873000,299,-91.25400000000,28.67200000000,11.80000000000,0.08344433
115,149,6/25/2011,0.402337963,28.47101355000,-91.18366079000,300,-91.23700000000,28.49300000000,21.70000000000,0.05769294
116,150,6/25/2011,0.402534722,28.46444699000,-91.19201633000,300,-91.23700000000,28.49300000000,21.70000000000,0.05328044
117,151,6/25/2011,0.402708333,28.46049364000,-91.19908730000,300,-91.23700000000,28.49300000000,21.70000000000,0.04994033
118,152,6/25/2011,0.403773148,28.43669995000,-91.24588277000,300,-91.23700000000,28.49300000000,21.70000000000,0.05699648
119,153,6/25/2011,0.403888889,28.43400442000,-91.25136928000,300,-91.23700000000,28.49300000000,21.70000000000,0.06072030
138,500,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
503,499,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
504,501,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
505,502,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
506,503,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
507,504,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
508,505,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
509,506,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
510,507,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
511,508,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
512,509,6/27/2011,0.4078125,28.55241667000,-91.19881667000,300,-91.23700000000,28.49300000000,21.70000000000,0.07062795
513,510,6/27/2011,0.410081019,28.55256667000,-91.27815000000,300,-91.23700000000,28.49300000000,21.70000000000,0.07239828
514,511,6/27/2011,0.410081019,28.55256667000,-91.27815000000,300,-91.23700000000,28.49300000000,21.70000000000,0.07239828
553,553,6/27/2011,0.451435185,28.53419736000,-91.32995133000,300,-91.23700000000,28.49300000000,21.70000000000,0.10167189
1152,1182,6/30/2011,0.385069444,28.56564956000,-91.21616612000,300,-91.23700000000,28.49300000000,21.70000000000,0.07557783
1154,1184,6/30/2011,0.385428241,28.50384302000,-91.16414985000,300,-91.23700000000,28.49300000000,21.70000000000,0.07365267
1155,1185,6/30/2011,0.38556713,28.48638994000,-91.15306659000,300,-91.23700000000,28.49300000000,21.70000000000,0.08419329
1156,1186,6/30/2011,0.385729167,28.48795039000,-91.16694216000,300,-91.23700000000,28.49300000000,21.70000000000,0.07023959
1157,1187,6/30/2011,0.385844907,28.50360803000,-91.19439338000,300,-91.23700000000,28.49300000000,21.70000000000,0.04390734
1158,1188,6/30/2011,0.387037037,28.45802287000,-91.22885240000,300,-91.23700000000,28.49300000000,21.70000000000,0.03591355
1159,1189,6/30/2011,0.387326389,28.47166696000,-91.22314898000,300,-91.23700000000,28.49300000000,21.70000000000,0.02543520
1160,1190,6/30/2011,0.387638889,28.47711958000,-91.25082040000,300,-91.23700000000,28.49300000000,21.70000000000,0.02105211
1161,1191,6/30/2011,0.387696759,28.47761598000,-91.26707310000,300,-91.23700000000,28.49300000000,21.70000000000,0.03377957
1162,1192,6/30/2011,0.388020833,28.49580585000,-91.23988695000,300,-91.23700000000,28.49300000000,21.70000000000,0.00402583
1163,1193,6/30/2011,0.388726852,28.52069145000,-91.28097609000,300,-91.23700000000,28.49300000000,21.70000000000,0.05196838
1164,1194,6/30/2011,0.388888889,28.53650402000,-91.23697990000,300,-91.23700000000,28.49300000000,21.70000000000,0.04350402
1165,1195,6/30/2011,0.389074074,28.53967958000,-91.26671606000,300,-91.23700000000,28.49300000000,21.70000000000,0.05533559
1167,1197,6/30/2011,0.389618056,28.56498739000,-91.25901848000,300,-91.23700000000,28.49300000000,21.70000000000,0.07527946
1168,1198,6/30/2011,0.389930556,28.57611667000,-91.27613333000,300,-91.23700000000,28.49300000000,21.70000000000,0.09186838
150,558,6/27/2011,0.457002315,28.42675263000,-91.49964690000,302,-91.53300000000,28.40900000000,30.80000000000,0.03778340
558,559,6/27/2011,0.457650463,28.41774462000,-91.51336391000,302,-91.53300000000,28.40900000000,30.80000000000,0.02149522
559,560,6/27/2011,0.458391204,28.41333387000,-91.57766672000,302,-91.53300000000,28.40900000000,30.80000000000,0.04487648
560,561,6/27/2011,0.459074074,28.41264891000,-91.61215032000,302,-91.53300000000,28.40900000000,30.80000000000,0.07923438
561,562,6/27/2011,0.45974537,28.45138820000,-91.63050259000,302,-91.53300000000,28.40900000000,30.80000000000,0.10631799
1367,1399,6/30/2011,0.518090278,28.41768333000,-91.61453333000,302,-91.53300000000,28.40900000000,30.80000000000,0.08199442
1368,1400,6/30/2011,0.51880787,28.46029184000,-91.60518768000,302,-91.53300000000,28.40900000000,30.80000000000,0.08855458
75,108,6/25/2011,0.364039352,28.53582338000,-90.77577240000,306,-90.68000000000,28.55500000000,13.90000000000,0.09767341
76,109,6/25/2011,0.364513889,28.51910253000,-90.71480998000,306,-90.68000000000,28.55500000000,13.90000000000,0.05000363
77,110,6/25/2011,0.365706019,28.46831667000,-90.68086667000,306,-90.68000000000,28.55500000000,13.90000000000,0.08668766
78,111,6/25/2011,0.366412037,28.43848333000,-90.68231667000,306,-90.68000000000,28.55500000000,13.90000000000,0.11653970
449,434,6/27/2011,0.365173611,28.45518543000,-90.66291958000,306,-90.68000000000,28.55500000000,13.90000000000,0.10126544
450,435,6/27/2011,0.367511574,28.56535000000,-90.67933333000,306,-90.68000000000,28.55500000000,13.90000000000,0.01037145
451,436,6/27/2011,0.37037037,28.69880620000,-90.68298112000,306,-90.68000000000,28.55500000000,13.90000000000,0.14383710
1069,1091,6/30/2011,0.353680556,28.64291284000,-90.59841803000,306,-90.68000000000,28.55500000000,13.90000000000,0.11993450
1070,1092,6/30/2011,0.353773148,28.63950747000,-90.60059654000,306,-90.68000000000,28.55500000000,13.90000000000,0.11595871
1071,1093,6/30/2011,0.353819444,28.63768517000,-90.60445736000,306,-90.68000000000,28.55500000000,13.90000000000,0.11199789
1072,1094,6/30/2011,0.35412037,28.62491692000,-90.60916580000,306,-90.68000000000,28.55500000000,13.90000000000,0.09952818
1073,1095,6/30/2011,0.354340278,28.60018370000,-90.61597999000,306,-90.68000000000,28.55500000000,13.90000000000,0.07835897
1074,1099,6/30/2011,0.354837963,28.59379914000,-90.61994656000,306,-90.68000000000,28.55500000000,13.90000000000,0.07149678
1075,1100,6/30/2011,0.354884259,28.59148247000,-90.62071323000,306,-90.68000000000,28.55500000000,13.90000000000,0.06961244
1076,1101,6/30/2011,0.354907407,28.59038910000,-90.62029044000,306,-90.68000000000,28.55500000000,13.90000000000,0.06940908
1077,1104,6/30/2011,0.355868056,28.55051692000,-90.63439913000,306,-90.68000000000,28.55500000000,13.90000000000,0.04582071
1078,1105,6/30/2011,0.355972222,28.54628207000,-90.63509359000,306,-90.68000000000,28.55500000000,13.90000000000,0.04574481
1079,1106,6/30/2011,0.356597222,28.52890803000,-90.68146878000,306,-90.68000000000,28.55500000000,13.90000000000,0.02613328
1080,1107,6/30/2011,0.356875,28.51396900000,-90.67288845000,306,-90.68000000000,28.55500000000,13.90000000000,0.04164273
1081,1108,6/30/2011,0.356886574,28.50720274000,-90.64822943000,306,-90.68000000000,28.55500000000,13.90000000000,0.05739292
1082,1109,6/30/2011,0.358298611,28.44778143000,-90.66861809000,306,-90.68000000000,28.55500000000,13.90000000000,0.10782101
1083,1110,6/30/2011,0.358368056,28.44920668000,-90.70715345000,306,-90.68000000000,28.55500000000,13.90000000000,0.10922242
1084,1111,6/30/2011,0.358472222,28.43817914000,-90.67552706000,306,-90.68000000000,28.55500000000,13.90000000000,0.11690646
1087,1115,6/30/2011,0.360115741,28.43438333000,-90.66608333000,306,-90.68000000000,28.55500000000,13.90000000000,0.12141686
1088,1116,6/30/2011,0.360532407,28.44844775000,-90.68068487000,306,-90.68000000000,28.55500000000,13.90000000000,0.10655445
1089,1117,6/30/2011,0.360706019,28.45271188000,-90.68839718000,306,-90.68000000000,28.55500000000,13.90000000000,0.10263222
1090,1118,6/30/2011,0.361064815,28.46617366000,-90.69865376000,306,-90.68000000000,28.55500000000,13.90000000000,0.09076388
1094,1122,6/30/2011,0.362476852,28.49936266000,-90.76058064000,306,-90.68000000000,28.55500000000,13.90000000000,0.09792218
1096,1124,6/30/2011,0.362708333,28.51980049000,-90.75680449000,306,-90.68000000000,28.55500000000,13.90000000000,0.08448630
1097,1125,6/30/2011,0.362800926,28.51171110000,-90.77422908000,306,-90.68000000000,28.55500000000,13.90000000000,0.10369691
1098,1126,6/30/2011,0.362881944,28.52539258000,-90.76233021000,306,-90.68000000000,28.55500000000,13.90000000000,0.08749207
1099,1127,6/30/2011,0.36306713,28.53189229000,-90.76779015000,306,-90.68000000000,28.55500000000,13.90000000000,0.09078038
1101,1129,6/30/2011,0.363425926,28.54270695000,-90.78060892000,306,-90.68000000000,28.55500000000,13.90000000000,0.10135716
1102,1130,6/30/2011,0.363472222,28.54465465000,-90.78168398000,306,-90.68000000000,28.55500000000,13.90000000000,0.10220889
1103,1131,6/30/2011,0.36349537,28.54542132000,-90.78225065000,306,-90.68000000000,28.55500000000,13.90000000000,0.10269833
1104,1132,6/30/2011,0.363935185,28.56141824000,-90.79387138000,306,-90.68000000000,28.55500000000,13.90000000000,0.11405212
1105,1133,6/30/2011,0.36400463,28.56237211000,-90.79870143000,306,-90.68000000000,28.55500000000,13.90000000000,0.11893014
1106,1134,6/30/2011,0.36400463,28.56341827000,-90.79619458000,306,-90.68000000000,28.55500000000,13.90000000000,0.11649913
1107,1135,6/30/2011,0.364050926,28.56416526000,-90.80061125000,306,-90.68000000000,28.55500000000,13.90000000000,0.12095898
1108,1136,6/30/2011,0.364050926,28.56416526000,-90.80061125000,306,-90.68000000000,28.55500000000,13.90000000000,0.12095898
1109,1137,6/30/2011,0.36681713,28.56384176000,-90.80501649000,306,-90.68000000000,28.55500000000,13.90000000000,0.12532877
1110,1138,6/30/2011,0.367002315,28.57245179000,-90.80599641000,306,-90.68000000000,28.55500000000,13.90000000000,0.12719929
1111,1139,6/30/2011,0.367025463,28.57368891000,-90.80628885000,306,-90.68000000000,28.55500000000,13.90000000000,0.12766420
1112,1140,6/30/2011,0.367384259,28.58620695000,-90.81974225000,306,-90.68000000000,28.55500000000,13.90000000000,0.14318439
58,91,6/25/2011,0.341041667,28.88599494000,-90.49409622000,307,-90.55900000000,28.88000000000,9.60000000000,0.06518006
71,104,6/25/2011,0.352615741,29.02510933000,-90.76205280000,307,-90.55900000000,28.88000000000,9.60000000000,0.24957395
72,105,6/25/2011,0.352673611,29.02340751000,-90.73396464000,307,-90.55900000000,28.88000000000,9.60000000000,0.22622630
73,106,6/25/2011,0.353449074,28.99308333000,-90.71480000000,307,-90.55900000000,28.88000000000,9.60000000000,0.19251358
149,449,6/27/2011,0.379976852,29.04297180000,-90.75309325000,307,-90.55900000000,28.88000000000,9.60000000000,0.25344032
431,415,6/27/2011,0.346608796,28.87393333000,-90.49254128000,307,-90.55900000000,28.88000000000,9.60000000000,0.06673504
432,416,6/27/2011,0.347453704,28.83588497000,-90.49359524000,307,-90.55900000000,28.88000000000,9.60000000000,0.07889182
455,440,6/27/2011,0.376944444,29.00208333000,-90.70958333000,307,-90.55900000000,28.88000000000,9.60000000000,0.19385479
457,450,6/27/2011,0.380335648,29.03813333000,-90.77060000000,307,-90.55900000000,28.88000000000,9.60000000000,0.26416039
1450,1485,7/1/2011,0.323657407,28.91033415000,-90.48441126000,307,-90.55900000000,28.88000000000,9.60000000000,0.08052106
1451,1488,7/1/2011,0.324155093,28.90401838000,-90.49826692000,307,-90.55900000000,28.88000000000,9.60000000000,0.06530995
1452,1489,7/1/2011,0.324386574,28.89477369000,-90.50608594000,307,-90.55900000000,28.88000000000,9.60000000000,0.05493778
1453,1490,7/1/2011,0.324560185,28.89351677000,-90.51324814000,307,-90.55900000000,28.88000000000,9.60000000000,0.04770677
1454,1491,7/1/2011,0.324699074,28.89512902000,-90.53423247000,307,-90.55900000000,28.88000000000,9.60000000000,0.02902271
1455,1494,7/1/2011,0.325706019,28.90781667000,-90.56336667000,307,-90.55900000000,28.88000000000,9.60000000000,0.02815732
1456,1495,7/1/2011,0.325844907,28.90912277000,-90.57004695000,307,-90.55900000000,28.88000000000,9.60000000000,0.03114757
1457,1496,7/1/2011,0.326030093,28.91434611000,-90.57774638000,307,-90.55900000000,28.88000000000,9.60000000000,0.03912904
1458,1497,7/1/2011,0.327685185,28.94911667000,-90.65111667000,307,-90.55900000000,28.88000000000,9.60000000000,0.11516334
56,89,6/25/2011,0.336238426,28.67448333000,-90.47838333000,308,-90.54300000000,28.75300000000,10.20000000000,0.10168668
57,90,6/25/2011,0.337997685,28.75243254000,-90.48390048000,308,-90.54300000000,28.75300000000,10.20000000000,0.05910224
142,302,6/26/2011,0.426828704,28.78980000000,-90.46151667000,308,-90.54300000000,28.75300000000,10.20000000000,0.08940790
1036,1060,6/30/2011,0.344039352,28.71193949000,-90.38317973000,308,-90.54300000000,28.75300000000,10.20000000000,0.16501056
1037,1061,6/30/2011,0.344675926,28.72341704000,-90.41189876000,308,-90.54300000000,28.75300000000,10.20000000000,0.13439749
1038,1062,6/30/2011,0.344884259,28.73166559000,-90.41973005000,308,-90.54300000000,28.75300000000,10.20000000000,0.12510251
1039,1063,6/30/2011,0.345393519,28.74009215000,-90.44417610000,308,-90.54300000000,28.75300000000,10.20000000000,0.09966331
1040,1064,6/30/2011,0.345763889,28.74337224000,-90.46283490000,308,-90.54300000000,28.75300000000,10.20000000000,0.08074117
