FID_1,Field1,a_lat,a_lon,Identifyin,Date,Time,Waypoint,Inclinomet,Sighting_S,Observer,Vessel_Sig,Number_Ves,Vessel_Act,Direction_,Associated,Animal_Sig,Number_in_,Species,School_Siz,Behavior,Notes,Line,Notes_1,Notes_Off_,Inbound_Ou,GlareL_Cat,GlareR_Cat,Sun_penetr,Air_Temp_C,Wind_direc,Wind_Speed,Cloud_Cove,location_x,location_y,Id,date_1,time_1,cdom,dist2cdom,chloro,dist2chlor,oxy,dist2oxy,salt,dist2salt,temp,dist2temp,A2011175_c,A2011176_c,A2011177_c,A2011178_c,A2011179_c,A2011180_c,A2011181_c,A2011182_c,A2011175_s,A2011176_s,A2011177_s,A2011178_s,A2011179_s,A2011180_s,A2011181_s,A2011182_s,A2011175_t,A2011176_t,A2011177_t,A2011178_t,A2011179_t,A2011180_t,A2011181_t,A2011182_t,FID_2,centroidID,cent_x,cent_y
456,457,29.201,-88.779,274,6/26/2011,9:21:34,227,25,R,LB,Shrimp Trawler,1,Trawling,SW,No,NA,NA,NA,NA,NA,NA,3,NA,NA,O,3,1,NA,NA,NA,NA,1,-59.5786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,503,-88.86148333,29.264125
513,514,29.364,-93.823,851,6/29/2011,9:42:45,64,3,R,KC,Shrimp Trawler,1,Transiting,S,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,I,1,3,NA,NA,NA,NA,1,-64.459,-64.45899255,851,6/29/2011,0.4046875,0.95,0.027963,1.33,0.027963,4.04,0.027963,21.53,0.027963,30.13,0.027963,0,0,0,0,9.697440147,10.78614998,13.56933975,0,27.82987404,28.00701904,29.02255249,29.30368996,29.37253952,30.80475616,30.90229416,31.15402603,0,0,0,0,0.634109974,0.71092999,0.92148,0,391,504,-93.80065,29.395575
506,507,29.336,-93.663,880,6/29/2011,11:20:04,92,5,R,KC,Shrimp Trawler,1,Transiting,N,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.3265,-64.32647215,880,6/29/2011,0.472268519,0.9,0.02660264,1.32,0.02660264,4.12,0.02660264,21.1,0.02660264,30.21,0.02660264,0,0,0,0,16.11193085,7.492939949,14.61242008,22.6058197,0,27.9532299,28.91210747,29.34026527,29.31086159,30.49134827,31.61159134,31.94508362,0,0,0,0,1.115829945,0.491259992,1.016759992,1.702000022,392,505,-93.60308333,29.395575
508,509,29.337,-93.691,880,6/29/2011,11:20:04,92,2,R,KC,Shrimp Trawler,1,Transiting,N,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.3541,-64.3541788,880,6/29/2011,0.472268519,0.9,0.04090231,1.32,0.04090231,4.12,0.04090231,21.1,0.04090231,30.21,0.04090231,0,0,0,0,19.6149292,14.09753036,16.14513969,0,28.28026581,27.86788559,29.08566475,29.17172813,29.31157875,30.63048172,32.01823425,32.45500183,0,0,0,0,1.413830042,0.986519992,1.117300034,0,392,506,-93.60308333,29.395575
509,510,29.337,-93.668,880,6/29/2011,11:20:04,92,4,R,KC,Shrimp Trawler,1,Transiting,N,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.3311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,507,-93.60308333,29.395575
510,511,29.347,-93.675,879,6/29/2011,11:20:02,91,3,R,KC,Shrimp Trawler,1,Trawling,SW,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.3283,-64.32830914,879,6/29/2011,0.47224537,0.92,0.0365183,1.35,0.0365183,4.23,0.0365183,18.71,0.0365183,30.6,0.0365183,0,0,0,0,19.6149292,14.09753036,16.14513969,0,28.28026581,27.86788559,29.08566475,29.17172813,29.31157875,30.63048172,32.01823425,32.45500183,0,0,0,0,1.413830042,0.986519992,1.117300034,0,392,508,-93.60308333,29.395575
514,515,29.367,-93.647,877,6/29/2011,11:19:04,89,23,R,KC,Shrimp Trawler,1,Anchored,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.2802,-64.28021022,877,6/29/2011,0.471574074,0.92,0.01794007,1.35,0.01794007,4.23,0.01794007,18.71,0.01794007,30.6,0.01794007,0,0,0,0,16.11193085,7.492939949,14.61242008,22.6058197,0,27.9532299,28.91210747,29.34026527,29.31086159,30.49134827,31.61159134,31.94508362,0,0,0,0,1.115829945,0.491259992,1.016759992,1.702000022,392,509,-93.60308333,29.395575
515,516,29.369,-93.662,876,6/29/2011,11:19:04,88,5,R,KC,Shrimp Trawler,1,Transiting,N,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.2926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,510,-93.60308333,29.395575
518,519,29.376,-93.674,875,6/29/2011,11:19:03,87,3,R,KC,Shrimp Trawler,1,Anchored,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.2984,-64.2983258,875,6/29/2011,0.4715625,0.92,0.01483859,1.35,0.01483859,4.23,0.01483859,18.71,0.01483859,30.6,0.01483859,0,0,0,0,19.59291077,18.83156967,0,0,0,28.10886002,29.20328331,28.72348785,29.78492165,31.89416122,31.91639328,32.22621918,0,0,0,0,1.408720016,1.337550044,0,0,392,511,-93.60308333,29.395575
522,523,29.385,-93.627,874,6/29/2011,11:19:01,86,6,L,LB,Shrimp Trawler,1,Stationary,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,1,3,NA,NA,NA,NA,1,-64.2425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,512,-93.60308333,29.395575
531,532,29.427,-93.428,940,6/29/2011,12:32:03,149,4,L,LB,Shrimp Trawler,1,Trawling,W,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,I,1,3,NA,NA,NA,NA,1,-64.001,-64.00101798,940,6/29/2011,0.522256944,0.64,0.03117438,1.26,0.03117438,4.03,0.03117438,25.66,0.03117438,30.18,0.03117438,0,0,0,0,13.19083023,9.963259697,10.90993023,16.43280983,0,27.89728928,29.42130852,29.35604477,29.53247261,31.73279572,31.24654388,33.24318695,0,0,0,0,0.89635998,0.659889996,0.719110012,1.139099956,393,513,-93.40551667,29.395575
532,533,29.434,-93.421,941,6/29/2011,12:32:04,150,6,L,LB,Shrimp Trawler,1,Trawling,E,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,I,1,3,NA,NA,NA,NA,1,-63.9879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,514,-93.40551667,29.395575
533,534,29.434,-93.419,942,6/29/2011,12:32:04,150,7,L,LB,Shrimp Trawler,1,Trawling,N,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,I,1,3,NA,NA,NA,NA,1,-63.9857,-63.985646,942,6/29/2011,0.522268519,0.64,0.03469047,1.26,0.03469047,4.03,0.03469047,25.66,0.03469047,30.18,0.03469047,0,0,0,0,13.19083023,9.963259697,10.90993023,16.43280983,0,27.89728928,29.42130852,29.35604477,29.53247261,31.73279572,31.24654388,33.24318695,0,0,0,0,0.89635998,0.659889996,0.719110012,1.139099956,393,515,-93.40551667,29.395575
535,536,29.454,-93.419,944,6/29/2011,12:33:02,152,8,L,LB,Shrimp Trawler,1,Trawling,NNE,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,I,1,2,NA,NA,NA,NA,1,-63.9647,-63.96476807,944,6/29/2011,0.522939815,0.64,0.03142946,1.26,0.03142946,4.03,0.03142946,25.66,0.03142946,30.18,0.03142946,0,0,0,0,13.19083023,9.963259697,10.90993023,16.43280983,0,27.89728928,29.42130852,29.35604477,29.53247261,31.73279572,31.24654388,33.24318695,0,0,0,0,0.89635998,0.659889996,0.719110012,1.139099956,393,516,-93.40551667,29.395575
527,528,29.408,-93.139,782,6/28/2011,11:21:03,707,18,R,KC,Shrimp Trawler,1,Transiting,E,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,I,1,3,NA,NA,NA,NA,1,-63.7314,-63.73140323,782,6/28/2011,0.472951389,0.51,0.04149407,1.23,0.04149407,3.15,0.04149407,26.94,0.04149407,30.15,0.04149407,0,0,0,0,10.18297005,2.819849968,4.71928978,4.151249886,0,27.60969925,28.69408226,29.46003532,29.38186264,30.78395844,30.79113007,32.19681549,0,0,0,0,0.667129993,0.208240002,0.317530006,0.284260005,394,517,-93.20795,29.395575
512,513,29.361,-92.963,703,6/28/2011,10:04:04,629,2,R,KC,Shrimp Trawler,1,Unknown,NA,Unknown,NA,NA,NA,NA,NA,NA,19,NA,NA,O,3,1,NA,NA,NA,NA,1,-63.6013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,518,-93.01038333,29.395575
520,521,29.383,-92.94,1558,7/1/2011,9:29:51,120,5,R,LB,Shrimp Trawler,1,Transiting,WSW,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,O,3,1,NA,NA,NA,NA,1,-63.5575,-63.55755384,1558,7/1/2011,0.395729167,0.51,0.02004308,1.19,0.02004308,2.46,0.02004308,27.1,0.02004308,30.31,0.02004308,0,0,0,0,21.04393959,6.470260143,3.27628994,2.117799997,0,0,29.15738487,29.5618763,29.18105125,30.63119888,30.83631516,31.95153809,0,0,0,0,1.53342998,0.424299985,0.234050006,0.170369998,395,519,-93.01038333,29.395575
519,520,29.38,-92.716,1371,6/30/2011,11:15:05,564,45,R,KC,Shrimp Trawler,1,Anchored,NA,NA,NA,NA,NA,NA,NA,Off effort,NA,On the cross,NA,C,NA,NA,NA,NA,NA,NA,1,-63.3358,-63.33581353,1371,6/30/2011,0.46880787,0.58,0.03415101,1.21,0.03415101,2.7,0.03415101,25.86,0.03415101,30.3,0.03415101,0,0,0,0,0,0,4.456439972,1.72002995,27.99482727,0,29.50234985,29.38831711,29.44712639,30.61828995,31.16334915,31.4624176,0,0,0,0,0,0,0.302100003,0.16358,396,520,-92.81281667,29.395575
521,522,29.383,-92.774,1370,6/30/2011,11:14:02,563,25,R,KC,Shrimp Trawler,1,Trawling,W,NA,NA,NA,NA,NA,NA,"Off effort, shrimp boat",NA,On the cross,NA,C,NA,NA,NA,NA,NA,NA,1,-63.3909,-63.39085809,1370,6/30/2011,0.468078704,0.58,0.02372718,1.21,0.02372718,2.7,0.02372718,25.86,0.02372718,30.3,0.02372718,0,0,0,0,0,0,4.323490143,1.504510045,27.6398201,0,29.50952148,29.45429802,28.99028015,30.62187576,31.13466263,31.53556824,0,0,0,0,0,0,0.294270009,0.154449999,396,521,-92.81281667,29.395575
517,518,29.375,-92.57,1372,6/30/2011,11:18:05,565,90,L,LB,Shrimp Trawler,1,Trawling,W,NA,NA,NA,NA,NA,NA,"Off effort, close to direct mark",NA,On the cross,NA,C,NA,NA,NA,NA,NA,NA,1,-63.1951,-63.19506667,1372,6/30/2011,0.470891204,0.71,0.03079799,1.29,0.03079799,3.18,0.03079799,23.67,0.03079799,30.34,0.03079799,0,6.168859959,0,0,18.07354927,0,10.09237957,4.116380215,28.02494812,0,29.55685616,29.68666649,29.78492165,30.67853165,31.39930344,30.90301132,0,0.404830009,0,0,1.273139954,0,0.663919985,0.291570008,397,522,-92.61525,29.395575
534,535,29.439,-92.591,1538,7/1/2011,9:04:28,100,50,R,LB,Shrimp Trawler,1,Trawling,E,NA,NA,NA,NA,NA,NA,NA,S8,NA,NA,I,1,3,NA,NA,NA,NA,1,-63.1519,-63.15186811,1538,7/1/2011,0.378101852,0.82,0.02235789,1.28,0.02235789,3.63,0.02235789,21.77,0.02235789,30.56,0.02235789,0,6.08946991,0,0,17.88927078,0,11.71998978,5.59623003,28.05865669,0,29.65941429,29.7877903,29.73256683,30.62976456,31.49325562,30.7767868,0,0.399879992,0,0,1.257830024,0,0.79181999,0.370380014,397,523,-92.61525,29.395575
507,508,29.336,-92.396,661,6/28/2011,8:49:13,587,8,R,KC,Shrimp Trawler,1,Stationary,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,2,-63.0597,-63.05967032,661,6/28/2011,0.367511574,1.04,0.0266759,1.28,0.0266759,2.58,0.0266759,20.2,0.0266759,29.53,0.0266759,0,0,0,0,22.30199051,0,56.49214935,7.431159973,28.15619278,0,29.74475861,0,30.19156647,31.03067017,32.7806015,31.94580078,0,0,0,0,1.645529985,0,4.770510197,0.485689998,398,524,-92.41768333,29.395575
511,512,29.35,-92.366,1654,7/1/2011,10:53:00,209,7,L,CW,Shrimp Trawler,1,Transiting,NNW,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-63.0159,-63.01590046,1654,7/1/2011,0.453472222,1.14,0.04534476,1.3,0.04534476,3.06,0.04534476,18.53,0.04534476,29.94,0.04534476,0,6.309649944,0,0,0,0,0,10.20096016,28.290308,0,29.79783058,0,29.99147034,31.02851868,32.82004929,32.16884232,0,0.413450003,0,0,0,0,0,0.669030011,398,525,-92.41768333,29.395575
523,524,29.392,-92.444,1653,7/1/2011,10:52:02,208,1,R,LB,Shrimp Trawler,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-63.0517,-63.05174274,1653,7/1/2011,0.452800926,0.99,0.02867531,1.31,0.02867531,3.1,0.02867531,20.56,0.02867531,30.1,0.02867531,0,6.162700176,0,0,53.78813171,0,18.32140923,8.494689941,28.32473183,0,29.95561028,29.81791115,30.39739609,31.1877327,32.47149658,32.1516304,0,0.404399991,0,0,4.850699902,0,1.295400023,0.554949999,398,526,-92.41768333,29.395575
524,525,29.398,-92.387,1652,7/1/2011,10:51:04,207,3,R,LB,Shrimp Trawler,1,Trawling,NW,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-62.9888,-62.98882283,1652,7/1/2011,0.45212963,1.14,0.02227988,1.3,0.02227988,3.06,0.02227988,18.53,0.02227988,29.94,0.02227988,0,6.045370102,0,0,40.99626923,0,52.6991806,8.615340233,28.21285057,0,29.87887192,29.87098312,30.39596176,31.0866127,32.70816803,32.06628799,0,0.39726001,0,0,3.805720091,0,4.110770226,0.563679993,398,527,-92.41768333,29.395575
525,526,29.398,-92.343,1651,7/1/2011,10:51:02,206,5,L,CW,Shrimp Trawler,1,Transiting,NW,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-62.9457,-62.9456907,1651,7/1/2011,0.452106481,1.14,0.02195102,1.27,0.02195102,3.01,0.02195102,18.85,0.02195102,29.66,0.02195102,0,6.045370102,0,0,40.99626923,0,52.6991806,8.615340233,28.21285057,0,29.87887192,29.87098312,30.39596176,31.0866127,32.70816803,32.06628799,0,0.39726001,0,0,3.805720091,0,4.110770226,0.563679993,398,528,-92.41768333,29.395575
529,530,29.413,-92.361,1650,7/1/2011,10:51:00,205,11,R,LB,Shrimp Trawler,1,Trawling,NE,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-62.9482,-62.9481785,1650,7/1/2011,0.452083333,1.14,0.04531256,1.27,0.04531256,3.01,0.04531256,18.85,0.04531256,29.66,0.04531256,0,6.045370102,0,0,40.99626923,0,52.6991806,8.615340233,28.21285057,0,29.87887192,29.87098312,30.39596176,31.0866127,32.70816803,32.06628799,0,0.39726001,0,0,3.805720091,0,4.110770226,0.563679993,398,529,-92.41768333,29.395575
505,506,29.331,-92.262,653,6/28/2011,8:30:17,579,3,L,LB,Shrimp Trawler,1,Stationary,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,I,1,3,NA,NA,NA,NA,1,-62.9308,-62.93085278,653,6/28/2011,0.354363426,1.02,0.02093991,1.24,0.02093991,2.31,0.02093991,20.4,0.02093991,29.61,0.02093991,0,5.995820045,0,0,0,0,0,16.05497932,28.29389381,0,29.95345879,29.7583847,29.62068558,31.30606842,33.2460556,32.48153687,0,0.394199997,0,0,0,0,0,1.113620043,399,530,-92.22011667,29.395575
516,517,29.372,-92.268,1374,6/30/2011,11:24:05,567,90,R,KC,Shrimp Trawler,1,Transiting,S,NA,NA,NA,NA,NA,NA,Almost direct mark,NA,On the cross,NA,C,NA,NA,NA,NA,NA,NA,1,-62.8959,-62.89596667,1374,6/30/2011,0.47505787,1.11,0.01129644,1.31,0.01129644,2.97,0.01129644,18.51,0.01129644,29.77,0.01129644,0,6.291739941,0,0,0,0,0,12.69295979,28.35772324,0,29.84444618,29.40768242,29.8559227,31.24224091,32.87742233,32.34383774,0,0.412310004,0,0,0,0,0,0.847370028,399,531,-92.22011667,29.395575
526,527,29.404,-90.356,314,6/26/2011,10:34:20,265,7,L,CW,Shrimp Trawler,1,Trawling,SE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,I,1,2,NA,NA,NA,NA,1,-60.9517,-60.95175,314,6/26/2011,0.440509259,1.51,0.28037085,1.31,0.28037085,0.29,0.28037085,11.22,0.28037085,29.48,0.28037085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,532,-90.44201667,29.395575
528,529,29.411,-89.599,288,6/26/2011,9:41:09,240,1,R,KC,Shrimp Trawler,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On the Cross, 2A to 1A",NA,C,1,1,NA,NA,NA,NA,1,-60.1875,-60.18748889,288,6/26/2011,0.403576389,1.35,0.14409891,1.6,0.14409891,3.54,0.14409891,17.83,0.14409891,27.92,0.14409891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,533,-89.65175,29.395575
530,531,29.426,-89.583,289,6/26/2011,9:41:27,241,1,R,KC,Shrimp Trawler,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On the Cross, 2A to 1A",NA,C,1,1,NA,NA,NA,NA,1,-60.1574,-60.15739445,289,6/26/2011,0.403784722,1.35,0.1254001,1.6,0.1254001,3.54,0.1254001,17.83,0.1254001,27.92,0.1254001,0,0,0,29.00097084,0,0,0,0,30.35508347,0,29.59127998,29.82221413,0,30.3407402,0,31.58075333,0,0,0,2.301599979,0,0,0,0,412,534,-89.65175,29.395575
536,537,29.467,-93.414,945,6/29/2011,12:33:04,153,15,L,LB,Shrimp Trawler,1,Transiting,SW,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,I,1,2,NA,NA,NA,NA,1,-63.9463,-63.94627953,945,6/29/2011,0.522962963,0.6,0.03779645,1.26,0.03779645,4.13,0.03779645,26.14,0.03779645,30.21,0.03779645,0,0,0,0,32.93777847,12.56799984,12.76056004,19.41534042,28.19994164,28.06224251,29.51956177,29.70172691,30.81551743,31.99743652,31.98452759,33.55085754,0,0,0,0,2.783669949,0.839720011,0.853500009,1.39052999,423,535,-93.40551667,29.527025
537,538,29.47,-93.417,946,6/29/2011,12:33:05,154,10,L,LB,Shrimp Trawler,1,Transiting,W,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,I,1,2,NA,NA,NA,NA,1,-63.9471,-63.94708986,946,6/29/2011,0.522974537,0.64,0.0385332,1.26,0.0385332,4.03,0.0385332,25.66,0.0385332,30.18,0.0385332,0,0,0,0,45.9054985,21.95682907,15.69021034,22.42518044,28.24010468,27.82915688,29.45931816,30.15283585,30.67924881,32.26064301,31.91854477,33.57094193,0,0,0,0,4.04734993,1.660549998,1.078639984,1.663400054,423,536,-93.40551667,29.527025
544,545,29.555,-92.893,699,6/28/2011,9:58:35,625,5,L,LB,Shrimp Trawler,1,Trawling,N,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,O,3,1,NA,NA,NA,NA,1,-63.3383,-63.33833277,699,6/28/2011,0.41568287,0.54,0.03470251,1.2,0.03470251,3.79,0.03470251,26.56,0.03470251,30.37,0.03470251,0,0,0,0,0,11.07374001,12.96685028,5.26556015,28.12965775,0,29.92333794,30.1557045,29.85377121,30.85209274,32.21761322,30.76889801,0,0,0,0,0,0.729600012,0.870079994,0.3583,426,537,-92.81281667,29.527025
539,540,29.476,-92.611,1636,7/1/2011,10:36:00,193,7,R,LB,Shrimp Trawler,1,Trawling,W,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,I,1,3,NA,NA,NA,NA,1,-63.1344,-63.1343935,1636,7/1/2011,0.441666667,0.82,0.0261355,1.28,0.0261355,3.63,0.0261355,21.77,0.0261355,30.56,0.0261355,0,0,0,0,0,0,19.97500038,10.71870041,0,0,29.72682953,30.26902008,29.87672043,30.68426895,32.26279449,31.57429886,0,0,0,0,0,0,1.44825995,0.708800018,427,538,-92.61525,29.527025
540,541,29.477,-92.35,658,6/28/2011,8:44:42,584,7,R,KC,Shrimp Trawler,1,Trawling,ESE,Unknown,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-62.8729,-62.87286427,658,6/28/2011,0.364375,1.26,0.03323927,1.36,0.03323927,3.33,0.03323927,15.57,0.03323927,29.85,0.03323927,0,0,0,0,0,0,0,0,0,0,29.41485405,29.74547577,30.3113327,31.34264755,32.47006226,32.65007401,0,0,0,0,0,0,0,0,428,539,-92.41768333,29.527025
541,542,29.482,-92.328,657,6/28/2011,8:44:23,583,10,L,LB,Shrimp Trawler,1,Trawling,N,No,NA,NA,NA,NA,NA,NA,17,NA,NA,O,3,1,NA,NA,NA,NA,1,-62.8457,-62.84569075,657,6/28/2011,0.364155093,1.26,0.03204595,1.36,0.03204595,3.33,0.03204595,15.57,0.03204595,29.85,0.03204595,0,0,0,0,0,0,0,0,28.0098877,0,29.39692307,29.69312096,0,31.67470169,32.67589188,32.66513443,0,0,0,0,0,0,0,0,428,540,-92.41768333,29.527025
542,543,29.511,-92.274,952,6/29/2011,1:08:19,160,90,R,KC,Shrimp Trawler,1,Transiting,NW,NA,NA,NA,NA,NA,NA,"Off effort, up higher than normal",NA,NA,NA,C,NA,NA,NA,NA,NA,NA,1,-62.763,-62.76303333,952,6/29/2011,0.04744213,2.09,0.05639956,1.28,0.05639956,3.68,0.05639956,15.57,0.08280042,30.08,0.05639956,0,0,0,0,0,0,0,0,27.99984741,0,29.43708611,29.84301186,29.54466438,31.42440414,33.18509293,32.44998169,0,0,0,0,0,0,0,0,429,541,-92.22011667,29.527025
543,544,29.512,-92.306,951,6/29/2011,1:07:41,159,90,R,KC,Shrimp Trawler,1,Transiting,NW,NA,NA,NA,NA,NA,NA,"Off effort, up higher than normal",NA,NA,NA,C,NA,NA,NA,NA,NA,NA,1,-62.794,-62.79396667,951,6/29/2011,0.047002315,2.09,0.02507723,1.28,0.02507723,3.68,0.02507723,15.57,0.06660982,30.08,0.02507723,0,0,0,0,0,0,0,0,27.99984741,0,29.43708611,29.84301186,29.54466438,31.42440414,33.18509293,32.44998169,0,0,0,0,0,0,0,0,429,542,-92.22011667,29.527025
538,539,29.471,-91.629,132,6/25/2011,9:19:31,90,1,R,LB,Shrimp Trawler,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,O,1,3,1.5,22,SE,22,2,-62.1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,543,-91.62741667,29.527025
545,546,29.567,-90.796,1471,7/1/2011,7:42:42,35,1,R,LB,Shrimp Trawler,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,S3,NA,NA,O,1,1,NA,NA,NA,NA,1,-61.2284,-61.22842222,1471,7/1/2011,0.321319444,1.39,0.41925601,1.27,0.41925601,0.18,0.41925601,11.72,0.41925601,29.67,0.41925601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,544,-90.83715,29.527025
546,547,29.57,-90.79,1470,7/1/2011,7:42:31,34,1,R,LB,Shrimp Trawler,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,S3,NA,NA,O,1,1,NA,NA,NA,NA,1,-61.2199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,545,-90.83715,29.527025
547,548,29.61,-93.644,867,6/29/2011,10:03:01,80,23,R,KC,Shrimp Trawler,1,Trawling,WSW,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,3,1,NA,NA,NA,NA,1,-64.0346,-64.03454356,867,6/29/2011,0.418761574,0.73,0.16057392,1.27,0.16057392,3.73,0.16057392,24.22,0.16057392,30.11,0.16057392,0,0,0,0,25.95224953,72.03575134,0,58.93962097,28.09810257,28.46601677,29.56689644,29.58697701,30.36727524,32.14230728,32.05480957,32.77916718,0,0,0,0,2.004650116,5.676919937,0,4.688839912,452,546,-93.60308333,29.658475
548,549,29.62,-93.649,866,6/29/2011,10:02:05,79,11,R,CW,Shrimp Trawler,1,Anchored,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,O,3,1,NA,NA,NA,NA,1,-64.0291,-64.02907425,866,6/29/2011,0.418113426,0.73,0.1700545,1.27,0.1700545,3.73,0.1700545,24.22,0.1700545,30.11,0.1700545,0,0,0,0,25.95224953,72.03575134,0,58.93962097,28.09810257,28.46601677,29.56689644,29.58697701,30.36727524,32.14230728,32.05480957,32.77916718,0,0,0,0,2.004650116,5.676919937,0,4.688839912,452,547,-93.60308333,29.658475
549,550,29.651,-92.871,1543,7/1/2011,9:14:58,105,12,L,CW,Shrimp Trawler,1,Trawling,WNW,NA,Dolphin,8,Bottlenose,NA,Associated with shrimp boats,Sighted from S8 - S9,S8,NA,NA,I,1,3,NA,NA,NA,NA,1,-63.2202,-63.22016458,1543,7/1/2011,0.385393519,0.54,0.1320193,1.2,0.1320193,3.79,0.1320193,26.56,0.1320193,30.37,0.1320193,0,0,0,0,0,0,0,0,0,0,0,30.02302551,0,31.53987122,32.33021164,0,0,0,0,0,0,0,0,0,456,548,-92.81281667,29.658475
550,551,29.653,-92.896,1548,7/1/2011,9:21:16,110,11,L,CW,Shrimp Trawler,1,Trawling,S,NA,Dolphin,8,Bottlenose,NA,Associated with shrimp boats,"Resight of waypoint 105, sighted now from T19",19,NA,NA,O,3,1,NA,NA,NA,NA,1,-63.2436,-63.24361403,1548,7/1/2011,0.389768519,0.54,0.13297936,1.2,0.13297936,3.79,0.13297936,26.56,0.13297936,30.37,0.13297936,0,0,0,0,0,0,0,0,0,0,29.72396088,30.14422989,30.56521988,32.20972443,32.57333755,0,0,0,0,0,0,0,0,0,456,549,-92.81281667,29.658475
